price,area,beds,baths,parkings
1200000.0,620.0,4,4.5,5
1100000.0,391.0,3,3.5,3
178500.0,92.0,3,2.0,2
1000000.0,339.0,3,3.5,3
990000.0,556.0,5,5.5,3
975000.0,550.0,4,4.5,3
952000.0,381.0,3,3.5,3
1300000.0,540.0,4,4.5,4
140000.0,65.0,2,2.0,1
230000.0,124.0,3,2.0,2
370000.0,279.97,3,3.5,2
235000.0,110.0,2,2.0,1
350000.0,136.0,3,4.0,2
835000.0,328.0,3,4.5,2
900000.0,400.0,3,4.0,3
154105.0,83.3,2,2.0,1
475000.0,237.0,3,4.0,2
975000.0,350.0,3,4.0,3
280000.0,156.25,3,3.0,2
150000.0,53.0,1,1.5,1
260000.0,107.0,3,2.0,2
1200000.0,399.0,4,5.0,3
151230.0,71.0,2,2.0,1
150000.0,126.0,4,3.0,1
62500.0,50.0,2,1.0,2
580000.0,258.0,3,3.5,2
265000.0,165.0,3,4.0,2
84500.0,69.0,2,2.0,1
395000.0,168.0,3,3.5,2
850000.0,419.0,3,3.5,3
235000.0,152.44,3,3.0,2
270000.0,160.0,3,2.5,3
730000.0,323.0,3,3.5,3
650000.0,291.0,3,3.5,2
136000.0,79.0,2,2.0,1
350000.0,230.0,4,3.0,3
120000.0,89.0,3,2.0,1
160000.0,98.0,3,2.0,2
407000.0,125.0,3,2.0,2
300000.0,138.0,3,2.0,2
123000.0,79.6,2,2.0,1
310000.0,161.0,3,3.0,2
138000.0,76.71,2,2.0,2
180000.0,106.0,3,3.0,2
155000.0,99.0,2,2.0,2
610000.0,244.0,3,3.5,2
549000.0,280.0,3,3.5,2
298000.0,102.0,1,1.5,1
92000.0,67.0,2,2.0,1
1200000.0,283.0,4,4.5,4
365000.0,176.0,3,3.5,2
375000.0,150.0,2,2.5,2
250000.0,108.0,2,2.0,2
450000.0,155.0,2,2.0,2
1036000.0,370.0,4,5.0,4
99000.0,65.22,2,2.0,1
130000.0,70.0,2,2.0,1
455000.0,325.0,3,3.0,3
115000.0,90.0,3,1.0,1
750000.0,250.0,3,3.5,2
92000.0,69.0,2,1.0,1
99000.0,57.0,2,1.0,1
575000.0,217.0,3,2.5,2
285000.0,167.0,3,3.0,2
321000.0,203.0,3,2.5,3
950000.0,318.0,3,3.5,3
380000.0,240.0,3,3.5,2
300000.0,129.0,3,2.0,2
120000.0,75.0,2,2.0,1
180000.0,98.5,3,2.0,2
305000.0,117.0,2,2.0,2
240000.0,123.0,3,2.0,2
214000.0,130.0,3,3.0,1
145000.0,97.0,3,2.0,1
225000.0,144.0,2,2.0,2
250000.0,165.0,3,2.0,2
225000.0,128.0,3,3.0,2
460000.0,227.0,3,4.0,2
145000.0,100.0,3,2.0,1
249000.0,101.0,3,2.0,1
460000.0,227.0,3,4.0,2
550000.0,269.0,3,2.5,2
124900.0,92.6,3,2.0,2
85000.0,61.0,2,1.0,1
1150000.0,454.0,3,3.0,4
185000.0,86.0,1,1.5,1
169000.0,94.0,2,2.0,1
275000.0,212.0,3,2.5,2
229900.0,139.0,3,3.0,1
410000.0,194.0,2,2.5,2
115000.0,80.0,2,2.0,1
320000.0,300.0,3,3.0,2
899000.0,322.0,3,4.0,2
770000.0,349.0,4,4.0,3
228000.0,123.32,2,2.0,2
199800.0,126.4,3,3.0,2
585000.0,226.0,3,3.0,2
389000.0,220.86,3,3.0,3
435000.0,184.0,3,3.0,2
399000.0,183.94,3,3.0,3
260000.0,104.0,2,2.0,1
250000.0,147.0,3,3.5,2
200900.0,98.0,3,2.0,2
198000.0,110.0,3,2.0,2
235000.0,130.0,3,2.0,2
170000.0,120.0,1,1.5,1
225000.0,120.0,3,2.0,1
340000.0,168.0,3,3.5,1
120000.0,99.0,2,3.0,1
699000.0,375.0,3,3.5,3
142000.0,71.0,2,2.0,1
560000.0,153.0,2,2.5,1
185000.0,100.0,1,1.5,1
329000.0,105.0,2,2.0,1
170000.0,85.0,1,1.0,1
375000.0,125.0,2,2.0,1
815520.0,272.0,3,3.0,2
365000.0,129.0,2,2.5,1
145000.0,85.0,1,1.5,1
390000.0,269.0,3,3.5,1
300000.0,138.0,2,3.0,1
200000.0,120.0,2,3.0,2
263000.0,126.0,3,3.0,2
229000.0,125.0,1,1.5,1
550000.0,200.0,3,3.5,2
520000.0,150.0,2,2.0,1
330000.0,150.0,2,2.0,1
360000.0,250.0,3,3.0,1
340000.0,150.0,2,2.0,1
78000.0,57.0,2,1.0,1
270000.0,170.0,3,3.0,2
358000.0,135.0,2,2.0,2
200000.0,84.0,2,2.0,2
250000.0,236.63,3,2.0,2
150000.0,60.0,1,1.0,1
405000.0,248.95,3,4.0,3
330000.0,172.0,3,2.5,2
329000.0,129.0,2,2.0,2
438000.0,205.0,3,3.5,2
270000.0,155.0,3,2.5,2
590000.0,205.0,3,3.5,2
265000.0,122.0,3,2.0,2
170000.0,100.0,2,2.0,1
190000.0,107.0,3,2.0,1
210000.0,128.0,3,2.0,2
250000.0,121.0,2,2.0,1
390000.0,184.0,3,2.0,2
930800.0,358.0,4,4.5,3
915000.0,337.0,3,3.5,3
169000.0,107.0,3,2.0,2
330000.0,153.97,2,2.0,1
850000.0,660.0,4,4.5,4
850000.0,385.0,4,4.5,3
850000.0,280.0,3,3.5,3
847000.0,339.0,3,3.5,3
787500.0,306.0,3,3.5,3
170000.0,84.0,2,2.0,1
339000.0,200.0,3,3.5,2
185000.0,105.0,3,2.0,1
930000.0,394.86,3,3.5,4
155000.0,73.0,2,2.0,1
85000.0,57.0,2,1.0,1
165000.0,94.0,2,2.0,1
225000.0,113.0,2,2.5,1
199000.0,102.0,3,2.0,2
210000.0,135.0,3,3.5,2
760000.0,215.0,3,5.0,3
205800.0,98.0,3,2.0,2
340000.0,206.0,3,3.5,3
280000.0,121.0,2,2.0,2
145000.0,77.0,2,2.0,1
485000.0,191.0,2,3.0,2
117000.0,77.37,2,2.0,1
330000.0,120.0,2,2.0,1
80000.0,58.0,2,2.0,1
485000.0,171.0,2,3.0,2
750000.0,363.0,4,5.0,3
600000.0,243.0,3,4.0,2
295000.0,183.0,3,2.0,2
242000.0,142.0,3,2.0,3
1950000.0,595.0,4,6.0,6
235000.0,100.0,2,2.0,1
1200000.0,399.0,4,5.0,3
199500.0,200.0,3,2.0,1
380000.0,240.0,3,3.5,2
219000.0,101.0,1,1.5,1
335000.0,165.0,3,3.0,2
750000.0,300.0,3,3.0,2
285000.0,147.0,3,3.0,2
409000.0,186.0,3,3.0,2
400000.0,220.0,3,3.0,2
700000.0,337.0,3,3.0,3
620000.0,337.93,3,3.5,3
1200000.0,620.21,4,4.5,5
146000.0,98.0,3,3.0,1
120000.0,72.0,2,2.0,1
290000.0,230.0,4,3.0,2
125000.0,80.0,3,2.0,1
155000.0,50.0,1,2.0,1
160000.0,106.0,3,2.0,1
409000.0,151.0,3,4.0,2
280000.0,145.0,2,3.0,2
295000.0,171.0,3,2.0,2
485000.0,223.77,3,3.0,2
110000.0,73.31,2,2.0,1
1250000.0,740.0,4,4.0,6
260000.0,122.57,2,2.0,2
300000.0,225.14,3,3.0,2
140000.0,80.0,2,2.0,2
999000.0,352.0,3,3.5,3
285000.0,87.0,2,2.0,1
450000.0,240.0,3,3.5,2
241000.0,134.0,4,3.0,2
165000.0,84.0,3,2.0,1
700000.0,350.0,3,3.5,2
335000.0,258.0,3,4.0,2
132500.0,80.0,2,2.0,2
165000.0,86.0,2,2.0,2
200000.0,116.0,2,3.0,1
230000.0,118.0,2,2.0,2
295000.0,139.0,2,3.0,2
235000.0,110.0,2,2.0,1
135000.0,94.0,3,2.0,1
135000.0,76.0,2,2.0,1
950000.0,535.0,4,4.5,3
106000.0,61.63,2,2.0,2
355000.0,214.0,3,2.5,2
129000.0,61.0,2,2.0,1
460000.0,203.0,3,3.5,2
798000.0,307.0,3,3.5,2
750000.0,288.0,3,3.5,2
540000.0,427.0,4,4.0,4
190000.0,94.0,1,1.5,1
230000.0,105.0,2,2.0,1
249500.0,135.0,2,2.0,1
169000.0,87.4,1,1.5,1
221000.0,92.0,2,2.0,1
346000.0,200.0,3,3.5,2
80000.0,64.0,3,1.0,1
145850.0,48.68,1,1.0,1
530000.0,269.0,3,3.5,2
125000.0,200.0,4,3.0,2
215000.0,86.0,3,2.0,1
270000.0,169.0,3,3.5,2
350000.0,206.0,3,3.0,3
195000.0,160.0,3,3.0,2
83500.0,69.0,2,2.0,1
485000.0,171.0,2,2.5,2
400000.0,192.0,3,3.5,2
415000.0,185.0,2,2.5,2
350000.0,188.0,3,3.5,2
620000.0,215.0,3,3.5,2
1300000.0,456.0,4,4.0,3
450000.0,240.0,3,3.5,2
160000.0,93.08,2,2.0,2
1200000.0,482.0,3,4.0,3
285000.0,139.0,2,2.0,1
185000.0,143.0,3,2.0,1
550000.0,175.0,2,2.5,2
180000.0,95.0,1,1.5,1
300000.0,205.0,3,2.0,2
400000.0,185.0,3,3.5,2
247000.0,150.0,3,2.5,2
210000.0,91.0,2,2.0,1
550000.0,271.0,3,2.0,2
720000.0,247.0,3,4.0,2
1300000.0,525.0,3,3.5,2
425000.0,190.0,3,3.5,2
480000.0,237.0,3,3.5,2
465000.0,212.0,3,4.0,2
370000.0,202.0,3,3.5,2
644100.0,320.0,3,3.5,2
615000.0,440.0,3,3.5,3
538000.0,299.0,3,3.0,2
450000.0,200.0,3,4.0,2
930800.0,358.0,4,4.5,3
920000.0,366.0,3,3.5,2
320000.0,131.0,2,2.0,1
690000.0,291.0,3,3.5,2
210000.0,124.0,3,2.0,2
3700000.0,748.02,3,3.5,3
675000.0,375.0,3,3.5,3
155000.0,70.0,2,2.0,1
350000.0,175.0,3,3.0,2
258000.0,130.0,2,2.5,2
277200.0,99.0,3,2.0,1
271600.0,97.0,2,2.0,1
144000.0,85.3,2,2.0,1
173000.0,90.0,2,2.0,1
235000.0,144.0,3,3.0,2
275000.0,147.0,3,2.0,2
235000.0,127.0,3,2.0,2
270000.0,135.0,3,3.0,2
260000.0,139.0,2,3.0,2
185787.0,83.0,2,2.0,1
345000.0,184.0,3,4.5,2
550000.0,372.0,3,3.0,3
280000.0,152.0,3,3.5,2
145000.0,135.0,2,2.0,1
135000.0,79.0,3,2.0,1
86500.0,72.0,3,2.0,1
260000.0,147.0,3,3.0,2
220000.0,117.0,2,2.5,1
179000.0,98.0,1,1.5,1
343000.0,291.91,3,3.0,2
188000.0,124.0,3,2.5,1
380000.0,204.0,3,4.0,2
290000.0,126.0,1,1.5,1
230000.0,146.0,3,3.0,2
930000.0,414.0,3,4.0,3
870500.0,322.0,3,4.0,2
673750.0,225.0,3,4.0,3
165000.0,98.0,3,2.0,2
350000.0,162.0,3,2.5,2
666400.0,238.0,3,3.5,2
500000.0,308.0,3,3.5,2
124500.0,45.0,1,1.0,1
798000.0,606.98,6,4.0,3
340000.0,150.0,2,2.0,1
200000.0,98.0,2,2.0,1
630000.0,245.0,3,3.0,1
449000.0,227.8,3,3.0,2
449000.0,227.8,3,3.0,2
155000.0,80.0,2,2.0,2
79000.0,64.0,2,1.0,2
210000.0,82.0,2,2.0,1
697500.0,363.71,3,4.0,3
305000.0,136.59,2,2.0,2
799000.0,300.0,3,3.0,3
1200000.0,482.0,3,4.0,3
1190000.0,430.0,3,4.0,3
881000.0,339.0,3,4.0,2
877000.0,331.0,4,5.0,2
485000.0,171.0,2,3.0,2
85000.0,60.0,2,1.0,1
155000.0,79.0,2,2.0,1
165000.0,125.0,2,2.0,1
120000.0,65.0,2,2.0,1
249000.0,165.0,3,2.5,2
165000.0,95.0,2,2.0,2
330000.0,150.0,3,2.0,2
120000.0,50.0,1,1.0,1
392000.0,168.0,3,3.5,2
280000.0,151.0,3,3.0,1
280000.0,151.0,3,3.0,1
155000.0,96.0,3,2.0,2
230000.0,98.0,1,1.5,1
240000.0,110.0,2,2.0,2
200000.0,119.0,2,2.5,2
138000.0,96.0,3,2.0,1
245000.0,99.0,1,1.5,2
360000.0,210.0,3,3.5,2
710000.0,300.0,4,4.5,3
267700.0,115.0,2,2.0,1
245000.0,122.0,3,3.0,2
78000.0,76.0,2,2.0,1
149967.0,67.0,2,2.0,1
162000.0,95.0,2,2.0,1
168000.0,97.0,3,2.0,1
235000.0,174.0,4,3.0,2
200000.0,118.0,3,2.0,2
235000.0,171.0,3,3.0,2
985000.0,351.0,4,4.5,4
199000.0,164.0,3,3.0,2
105000.0,73.0,3,2.0,1
210000.0,114.0,2,2.0,1
999000.0,700.0,4,4.5,4
100000.0,65.0,1,1.0,1
340000.0,150.0,2,2.0,1
1200000.0,450.0,4,4.5,3
892500.0,404.0,4,3.5,3
1644500.0,610.0,5,5.5,3
1526600.0,565.0,5,5.5,3
986000.0,352.0,3,4.0,2
195000.0,109.0,2,2.0,1
880000.0,320.0,5,3.5,3
165000.0,91.0,2,2.0,1
175000.0,73.0,2,2.0,1
225000.0,115.0,3,2.0,2
291000.0,113.0,2,2.0,1
160000.0,98.0,2,2.0,1
550000.0,275.0,3,3.5,2
425000.0,186.0,3,3.0,2
478000.0,238.0,3,4.0,3
160000.0,84.0,2,2.0,1
225000.0,99.0,3,2.0,1
220000.0,120.0,3,2.0,1
180000.0,97.0,3,3.0,1
210000.0,143.2,2,2.0,1
168000.0,97.0,3,3.0,1
985000.0,367.2,3,3.5,2
520000.0,172.0,2,2.0,2
270000.0,168.0,3,2.0,2
399000.0,252.0,3,3.5,2
175000.0,83.0,2,2.0,1
118000.0,91.0,3,2.0,2
598000.0,273.0,3,3.5,2
917400.0,320.0,3,3.5,1
125000.0,69.0,2,1.0,1
515000.0,227.0,3,3.5,2
1013000.0,380.0,3,3.5,2
746000.0,372.0,3,3.5,3
438000.0,205.0,3,3.5,2
850000.0,330.0,3,3.5,3
850000.0,408.0,4,4.5,3
198000.0,100.0,2,2.0,2
220000.0,100.0,2,2.0,2
539000.0,202.0,3,3.5,2
680000.0,300.0,3,3.0,3
1270000.0,461.0,4,4.5,2
330000.0,188.0,3,3.5,2
180000.0,98.5,3,2.0,2
400000.0,202.0,3,3.5,2
340000.0,150.0,2,2.0,1
79000.0,64.0,2,1.0,2
570000.0,200.0,3,3.5,2
580000.0,235.0,3,3.5,2
315000.0,94.0,2,2.0,1
80000.0,67.0,2,1.0,1
285000.0,220.0,3,4.5,2
430000.0,390.0,3,3.5,3
375000.0,202.0,3,3.5,2
260000.0,145.0,3,2.0,2
750000.0,337.0,3,3.5,3
385000.0,202.0,3,3.0,2
1150000.0,317.0,4,5.0,3
350000.0,256.0,3,3.5,3
340000.0,220.0,3,3.0,2
315000.0,128.76,3,2.0,2
265000.0,240.0,3,3.5,2
225000.0,100.0,2,2.0,1
215000.0,118.0,3,2.0,1
390000.0,200.0,2,3.0,2
185000.0,125.0,3,2.0,2
165000.0,93.0,2,2.0,1
425000.0,158.77,2,2.0,1
156000.0,77.0,2,2.0,1
136000.0,79.0,2,2.0,1
499000.0,208.0,3,2.5,2
375000.0,125.0,1,1.5,1
385000.0,180.0,2,2.5,2
530000.0,154.0,2,2.0,2
980000.0,340.0,4,3.0,3
764400.0,273.0,3,3.0,2
90000.0,62.35,2,1.0,1
235000.0,79.0,2,2.0,1
261000.0,80.91,2,2.0,1
169000.0,83.0,2,2.0,1
55000.0,36.18,2,1.0,1
185000.0,116.0,2,2.0,2
350000.0,203.0,3,3.0,2
220000.0,120.0,3,2.0,1
750000.0,309.0,3,3.0,2
248220.0,105.0,3,2.0,1
550000.0,200.0,3,3.0,1
165000.0,90.31,2,2.0,1
121000.0,48.0,1,1.0,1
233100.0,105.0,3,2.0,1
208000.0,125.0,2,2.0,1
154000.0,90.0,1,2.0,1
1421000.0,406.0,3,4.0,3
200000.0,86.0,2,2.0,1
305000.0,334.2,3,4.0,2
345000.0,150.0,2,2.0,1
889000.0,322.0,3,3.5,2
199000.0,124.0,3,3.0,1
259000.0,135.0,3,2.0,2
310000.0,335.0,4,4.0,2
225000.0,124.0,3,3.0,2
860000.0,337.0,4,3.5,3
340000.0,150.0,2,2.0,1
270000.0,140.0,3,2.0,2
260000.0,176.0,3,4.0,2
185000.0,98.0,3,2.0,2
54000.0,44.22,2,1.0,1
195000.0,125.0,3,3.5,2
345000.0,170.0,3,4.5,2
1087250.0,395.0,4,4.0,3
195000.0,76.0,3,2.0,1
145000.0,97.0,3,2.0,1
155000.0,110.0,3,2.0,2
260000.0,108.0,2,2.0,1
1350000.0,264.0,3,5.0,3
150000.0,50.0,1,2.0,1
299000.0,166.0,2,2.5,2
208000.0,118.0,3,2.0,1
258000.0,121.0,2,2.0,1
190000.0,96.0,2,2.0,1
300000.0,102.0,1,2.0,1
345000.0,300.0,3,3.0,2
380000.0,169.0,3,3.0,2
1100000.0,550.0,4,4.5,3
310000.0,137.0,2,2.0,1
983000.0,351.0,3,3.5,3
318000.0,122.0,3,2.0,2
250000.0,121.0,2,2.0,1
169880.0,66.0,3,2.0,1
137000.0,56.0,2,2.0,1
385000.0,177.0,3,4.0,2
146000.0,96.0,3,2.0,2
550000.0,321.0,4,5.5,3
220000.0,100.5,1,1.0,1
630000.0,308.0,3,3.5,2
315000.0,150.0,2,2.0,1
340000.0,150.0,2,2.0,1
230000.0,124.0,2,2.0,1
999000.0,370.0,3,3.5,2
398000.0,206.0,3,3.0,2
280000.0,151.0,3,2.0,2
685000.0,330.0,3,3.5,4
700000.0,375.0,2,2.5,3
700000.0,300.0,3,3.5,2
310000.0,146.0,3,2.0,2
681500.0,235.0,3,3.5,3
675000.0,338.0,3,3.5,3
950000.0,336.0,4,4.5,2
200000.0,118.0,3,3.0,2
625000.0,337.0,3,3.5,3
168000.0,97.0,3,2.0,1
625000.0,305.0,2,2.5,2
622450.0,211.0,3,3.5,2
595000.0,400.0,3,3.5,3
250000.0,137.0,3,2.0,1
370000.0,98.0,1,1.5,1
210000.0,87.0,1,2.0,1
265000.0,139.0,2,2.0,2
720000.0,287.0,3,3.5,3
320000.0,185.0,3,3.5,2
265000.0,147.0,3,2.0,2
200000.0,100.0,2,2.0,1
170000.0,100.0,2,2.0,1
850000.0,329.0,3,3.5,2
235000.0,160.0,2,2.5,2
1000000.0,395.0,4,4.5,3
375000.0,153.0,3,3.0,2
137000.0,98.0,3,2.0,1
117000.0,76.0,2,2.0,1
129000.0,52.0,1,1.0,1
549000.0,280.0,3,3.0,2
380000.0,185.0,3,4.5,2
168000.0,97.0,3,3.0,1
350000.0,215.0,4,3.0,2
750000.0,347.0,3,3.0,3
275000.0,154.0,3,3.0,2
235000.0,170.0,3,3.0,2
600000.0,243.0,3,4.0,2
650000.0,276.0,3,3.5,2
395000.0,176.0,3,2.0,2
580000.0,185.0,3,2.0,2
375000.0,202.0,3,3.5,2
475000.0,202.0,3,3.0,2
549000.0,280.0,3,3.0,2
365000.0,190.0,3,3.0,2
275000.0,147.0,3,2.0,2
215000.0,157.0,2,2.0,1
235000.0,124.0,1,2.0,1
250000.0,118.0,2,2.0,1
525000.0,410.0,3,4.0,4
375000.0,125.0,2,2.0,1
595000.0,371.8,3,3.0,3
425000.0,186.0,3,3.0,2
825000.0,323.3,3,3.5,4
1300000.0,698.0,4,4.0,3
735000.0,320.0,3,3.5,2
299500.0,193.0,3,2.0,2
440000.0,316.0,3,4.5,4
223000.0,128.0,3,3.5,2
290000.0,131.0,2,2.5,1
280000.0,117.0,3,2.0,2
278700.0,135.0,3,3.0,2
675000.0,291.0,3,3.5,2
250000.0,240.0,4,2.5,2
230000.0,93.0,2,2.5,2
210000.0,96.0,3,2.0,1
155000.0,70.0,2,2.0,1
150000.0,58.0,2,2.0,1
415000.0,245.0,2,4.0,3
147000.0,93.0,2,2.0,1
178000.0,97.0,2,2.0,1
390000.0,154.0,2,2.0,2
300000.0,136.0,1,1.5,1
330000.0,160.0,2,2.5,2
220000.0,135.0,3,2.0,2
130000.0,89.0,2,2.0,1
170000.0,134.0,3,2.0,2
290000.0,180.0,3,3.0,3
125000.0,50.0,2,2.0,1
122000.0,46.0,2,2.0,1
95000.0,76.0,1,1.0,1
240000.0,135.0,3,3.0,2
216000.0,120.0,3,2.5,1
92000.0,73.0,3,2.0,1
200000.0,125.0,2,2.0,1
450000.0,390.0,4,3.5,3
320000.0,260.0,3,3.5,2
550000.0,341.59,3,3.5,3
150000.0,83.0,2,2.0,1
330000.0,114.0,2,2.0,1
495000.0,487.0,3,3.5,4
280000.0,121.0,2,2.0,2
275000.0,154.0,3,3.0,2
1350000.0,358.27,3,3.0,3
940000.0,358.0,4,4.5,3
850000.0,313.0,4,4.5,4
55000.0,45.0,2,1.0,1
270000.0,151.0,3,2.5,2
405000.0,187.0,3,3.5,2
205800.0,98.0,3,2.0,2
895000.0,411.0,3,3.5,3
200000.0,118.0,3,2.0,2
285000.0,173.0,3,3.5,2
199000.0,124.0,3,3.0,1
129900.0,93.0,3,2.0,1
165000.0,91.0,2,2.0,2
590000.0,306.0,3,3.5,2
485000.0,210.0,2,3.5,2
450000.0,212.0,3,3.0,2
415000.0,200.0,2,3.5,2
850000.0,306.0,3,3.5,3
257000.0,110.0,2,2.0,2
385000.0,152.0,3,2.5,2
432000.0,169.0,3,3.5,2
216000.0,80.0,2,2.0,1
155000.0,95.0,2,2.0,1
750000.0,335.0,4,5.0,2
1800000.0,430.0,3,4.0,3
550000.0,471.0,4,4.5,3
180000.0,131.0,3,2.5,2
370000.0,232.0,3,3.5,2
1150000.0,241.0,3,4.0,3
520000.0,224.0,3,3.5,2
63000.0,50.0,2,1.0,1
140000.0,87.0,1,1.5,1
295000.0,120.0,2,2.0,2
659000.0,295.0,3,4.0,2
1500000.0,387.0,3,3.0,3
650000.0,291.0,3,3.5,2
198000.0,84.0,2,2.0,1
850000.0,408.0,4,4.5,3
80000.0,63.0,2,1.0,1
200000.0,118.0,3,2.0,2
430000.0,221.0,3,3.5,3
196000.0,98.0,3,2.0,2
207900.0,99.0,3,2.0,2
96000.0,61.0,2,2.0,1
339000.0,138.0,3,3.0,2
249000.0,114.0,2,2.0,1
105000.0,89.0,3,2.0,1
1560000.0,670.0,4,4.5,3
832000.0,329.0,3,4.5,2
215000.0,167.0,2,3.0,2
265000.0,200.0,3,2.5,2
480000.0,200.0,3,3.5,2
390000.0,240.0,3,2.0,2
84000.0,850.0,3,2.0,1
103000.0,61.99,2,1.0,1
330000.0,154.0,2,3.0,2
315000.0,165.0,3,3.0,2
485000.0,215.0,3,3.5,2
108000.0,75.0,2,2.0,1
235000.0,155.0,2,3.0,2
270000.0,104.0,1,1.5,1
237000.0,123.0,2,2.5,1
200000.0,100.0,2,3.0,1
531000.0,335.0,3,3.5,2
255000.0,120.0,2,2.0,2
168000.0,97.0,3,3.0,1
181000.0,100.0,2,2.5,1
127000.0,71.0,2,2.0,1
205000.0,176.0,3,3.0,2
186000.0,157.0,2,2.0,1
600000.0,333.0,3,4.0,3
120000.0,80.0,2,3.0,1
220000.0,176.0,3,2.0,2
235000.0,125.0,3,3.0,1
260000.0,176.0,3,4.5,2
179000.0,100.0,3,2.0,1
335000.0,180.0,3,4.5,2
143000.0,73.0,2,2.0,1
265000.0,148.0,3,3.0,2
250000.0,114.0,3,3.0,2
330000.0,154.0,3,3.5,2
200000.0,118.0,3,2.0,2
270000.0,198.04,3,3.0,2
130000.0,51.0,1,1.0,1
165000.0,97.0,3,3.0,1
325000.0,136.0,3,2.5,2
490000.0,230.0,3,4.0,2
120000.0,89.0,3,2.0,2
180000.0,111.0,2,2.0,1
180000.0,90.0,2,2.0,1
289000.0,110.0,2,3.0,1
416000.0,160.0,3,2.5,2
1013000.0,380.0,3,3.0,2
1036000.0,370.0,4,4.0,4
1941575.0,717.68,4,4.0,5
335500.0,127.0,1,1.0,1
555900.0,218.0,3,3.0,2
682000.0,273.0,3,3.0,2
420000.0,245.0,3,3.0,2
180000.0,93.0,2,2.0,1
240000.0,184.0,3,3.0,3
216500.0,133.0,3,2.0,2
370000.0,184.0,3,3.0,2
220000.0,121.0,3,2.0,2
305000.0,206.0,3,2.0,2
389000.0,220.86,3,3.0,3
320000.0,165.87,2,2.0,2
415000.0,384.0,3,3.0,3
360000.0,254.0,3,3.0,1
760000.0,284.0,3,3.5,2
400000.0,179.0,3,2.0,1
280000.0,121.0,2,2.0,1
200000.0,120.0,3,3.0,2
155000.0,73.0,2,2.0,1
162000.0,90.0,2,2.0,1
180000.0,98.0,2,3.0,1
325000.0,155.0,2,2.0,1
750000.0,317.0,4,4.0,3
220000.0,159.0,3,2.0,2
550000.0,341.5,3,4.0,3
699000.0,375.0,3,3.0,3
315000.0,150.0,2,2.0,1
146650.0,48.57,1,1.0,1
168000.0,123.0,3,2.0,1
150000.0,86.0,3,2.0,1
690000.0,363.0,4,4.5,4
585000.0,306.0,3,3.5,2
152000.0,75.0,3,2.0,2
350000.0,145.0,3,3.0,2
330000.0,180.0,3,3.0,2
330000.0,160.0,3,3.0,2
300000.0,142.3,3,2.5,2
162000.0,87.0,3,2.0,1
508000.0,299.0,2,2.5,2
735000.0,330.0,3,3.5,3
480000.0,274.0,3,3.0,2
299000.0,155.0,2,2.0,1
550000.0,167.0,2,2.0,1
325000.0,173.0,2,2.5,2
398000.0,245.0,4,4.5,2
252450.0,147.0,3,3.5,2
137000.0,94.0,2,2.0,1
630000.0,303.0,3,4.0,2
290000.0,159.0,2,3.0,2
785000.0,314.0,3,3.5,3
2500000.0,654.0,6,5.5,3
140000.0,88.0,2,2.5,1
120000.0,87.0,3,2.0,2
190000.0,127.0,3,2.0,1
225000.0,120.0,3,3.0,1
135000.0,80.0,2,2.0,1
235000.0,98.0,2,3.0,2
189000.0,95.0,2,3.0,1
129000.0,61.0,2,2.0,1
80000.0,61.0,2,1.0,1
150000.0,70.0,2,2.0,1
144000.0,85.3,2,2.0,1
220000.0,110.0,3,2.0,2
185000.0,122.0,2,2.0,1
175000.0,120.0,2,2.0,1
450000.0,331.0,3,3.5,2
109000.0,78.38,2,2.0,1
189000.0,121.78,3,3.0,1
171558.0,95.31,3,2.0,1
340000.0,150.0,2,2.0,1
398000.0,221.0,3,3.5,3
430000.0,184.0,3,3.5,2
116000.0,75.0,2,1.0,1
425000.0,205.0,3,3.5,2
116458.0,63.0,2,2.0,1
90000.0,55.0,2,1.0,1
420000.0,245.0,3,3.5,2
365000.0,202.0,3,3.5,2
300000.0,138.0,3,2.0,2
420000.0,207.0,3,3.5,2
500000.0,276.0,3,4.0,2
300000.0,155.2,2,2.5,2
258000.0,118.0,2,3.0,1
315000.0,172.0,3,5.0,2
215000.0,118.73,2,2.0,1
281000.0,134.0,2,2.0,1
260000.0,166.0,3,3.0,2
169000.0,111.0,3,2.0,2
350000.0,200.0,3,3.5,2
350000.0,136.0,3,3.5,2
349000.0,240.0,3,3.5,2
330000.0,153.0,2,2.0,1
265000.0,154.0,3,2.5,2
250000.0,79.0,2,2.0,1
230000.0,105.0,2,2.0,1
117000.0,76.0,2,2.0,1
285000.0,200.0,3,3.0,2
498000.0,197.13,4,4.0,2
475000.0,149.57,2,1.0,1
310373.0,100.0,2,2.0,1
365000.0,145.0,3,2.0,2
195000.0,105.0,3,2.0,1
104500.0,55.1,2,2.0,1
531000.0,335.23,3,3.0,2
550000.0,471.0,4,4.0,3
995000.0,750.0,4,4.0,6
1350000.0,550.26,4,4.0,6
99500.0,65.1,2,1.0,1
450000.0,205.0,2,2.5,2
395000.0,151.0,3,3.5,2
330000.0,180.0,4,4.0,2
240000.0,160.0,3,3.0,2
220000.0,123.0,3,2.0,2
96000.0,90.0,2,2.0,1
220000.0,175.0,3,2.0,1
165000.0,92.0,2,2.0,2
370000.0,242.0,3,3.5,2
300000.0,105.0,2,2.0,1
526000.0,258.0,3,3.5,2
124500.0,90.0,2,1.0,1
590000.0,273.0,3,3.5,2
79000.0,65.0,2,2.0,1
330000.0,220.0,3,3.5,2
120000.0,90.0,4,2.0,1
