,add_title,add_price,add_area_val,add_bed_val,add_bath_val,add_park_val
398,Apartments in Costa del Este | SE VENDE APARTAMENTO EN COSTA DEL ESTE PRIMERA LINEA,"B/.720,000.00",300,3,3.5,2
399,Apartments in Costa del Este | SE VENDE PENTUHOUSE EN COSTA DEL ESTE,"B/.550,000.00",350,3,3.5,3
400,Apartments in Vía Porras | SE VENDE PH PARKLOFT EN VIA PORRAS,"B/.340,000.00
 (Reduced 6%)",165,2,2.5,2
401,Apartments in Avenida Balboa | Apartment for sale in Av Balboa 17768MFK,"B/.250,000.00",119,2,2,1
402,Apartments in Bella Vista | Sale of Apartment in Bella Vista 2165MFK,"B/.235,000.00",139,3,2,2
403,Apartments in El Cangrejo | Apartment for sale in El Cangrejo 210627MFK,"B/.223,200.00",125,3,3,2
404,Apartments in El Cangrejo | Se Vende Hermoso Penthouse en el Cangrejo ID5728,"B/.369,000.00",200,3,2.5,2
405,Apartments in Avenida Balboa | En Venta o Alquiler-Magnífico Apartamento En PH Allure at The Park,"B/.620,000.00",287,4,4.5,2
406,Apartments in San Francisco | Apartment for sale in San Francisco 29826MFK,"B/.205,000.00",123,2,2,1
407,Apartments in El Cangrejo | Se vende lindo apartamento Luxor el Cangrejo ID7706,"B/.300,000.00",184,3,4,2
408,Apartments in San Francisco | Apartment for sale in San Francisco 2850MFK,"B/.200,150.00",69,2,1,1
409,Apartments in Coco del Mar | Apartment for sale in Coco del Mar 211336MFK,"B/.200,000.00",120,2,3,2
410,Apartments in Reparto Nuevo Panamá | Apto excelente ubicación y precio,"B/.102,000.00",73.52,2,1,1
411,Apartments in El Cangrejo | Apartment for sale in El Cangrejo 210628MFK,"B/.199,000.00",104,2,2,2
412,Apartments in Vía España | AM-GANGA VENTA por remate en Vía España,"B/.117,000.00
 (Reduced 16%)",85,2,2,1
413,Apartments in San Francisco | Apartment for sale in San Francisco 21784MFK,"B/.198,000.00",94,2,2,1
414,Apartments in Vía Argentina | AM- Vendo apto en El cangrejo 2 Rec para Remodelar,"B/.115,000.00
 (Reduced 4%)",95,2,2,1
415,Apartments in San Francisco | Apartment for sale in San Francisco 2546MFK,"B/.175,000.00",88,2,2,2
416,Apartments in San Francisco | Apartment for sale in San Francisco 29303MFK,"B/.170,000.00",95,1,2,1
417,Apartments in Albrook | PH Pine Hills Albrook,"B/.249,000.00
 (Reduced 4%)",165,3,2.5,2
418,Apartments in Santa María | The Reserve Is An Oasis In Panama City,"B/.590,020.00",189,3,3.5,2
419,Apartments in Clayton | Venta de apartamento en Clayton,"B/.299,000.00",147,2,2.5,2
420,Apartments in Betania | Apartamento en Betania a pasos de Farmacias Arrocha y Súper 99,"B/.130,000.00",90,3,3,1
421,"Apartments in Avenida Balboa | Se VENDE Apto Studio de 48 m², 1 - Recamara Amueblado en Av Balboa","B/.135,000.00",48,1,1,1
422,"Apartments in Brisas del Golf | Venta de Apartamento en Condado del Rey - Green Park, JAP","B/.117,000.00",69,2,2,1
423,"Apartments in Coco del Mar | Apartment for sale in Ph Moon Tower, newly remodeled","B/.180,000.00",114,2,2,1
424,"Apartments in Hato Pintado | VENTA APTO. PH MARINA TOWER, Av LA PULIDA, PUEBLO NUEVO","B/.145,000.00",83,2,2,2
425,"Apartments in Amador, Cause Way | VENDO APARTAMENTO EN THE BRIDGE","B/.450,000.00",200,3,3,2
426,"Apartments in El Cangrejo | PH Park City, El Cangrejo","B/.199,900.00",120,2,2,1
427,Apartments in Avenida Balboa | RIVAGE - AVENIDA BALBOA,"B/.348,500.00",150,2,2,2
428,Apartments in Altos de Golf | Sale of impeccable and spacious apartment in Altos de Golf Cl-9301,"B/.990,000.00",556,6,7,3
429,Apartments in Vía Transístmica | VIA TRANSISMICA / PH CENTRAL PARK / 84m2 / 3 HABITACIONES,"B/.128,000.00",84,3,2,1
430,"Apartments in Punta Pacífica | OCEAN REEF APARTMENT FOR SALE , PUNTA PACIFICA (5)","B/.1,290,000.00",252,3,5,2
431,"Apartments in La Cresta | Venta de apartamentos en Bella Vistsa (La Cresta, W Tower)","B/.163,635.00",70.32,2,2,1
432,Apartments in Coco del Mar | VENTA APARTAMENTO LOFT COCO DEL MAR,"B/.220,000.00",130,1,2,2
433,"Apartments in Coco del Mar | Se vende apartamento en Coco del Mar, Ph Boutique Quartier del Mar","B/.360,000.00",124,1,2,2
434,"Apartments in Coco del Mar | Coco del Mar – Frente al Mar – 620mts2 – 1,200,000","B/.1,200,000.00",620,4,4.5,5
435,"Apartments in Santa María | Santa Maria – Vista al Golf y al Mar – 391mts2 – 1,100,000","B/.1,100,000.00",391,3,3.5,3
436,Apartments in Carrasquilla | Venta de Apartamento PH HILL POINT 2 Estacionamientos,"B/.178,500.00",92,3,2,2
437,"Apartments in Santa María | Santa Maria – Vista al Golf y al Mar – 339mts2 – 1,000,000","B/.1,000,000.00",339,3,3.5,3
438,"Apartments in Altos de Golf | Altos del Golf – Vista al Parque – 556 mts2 – 990,000","B/.990,000.00",556,5,5.5,3
439,"Apartments in Costa del Este | Costa del Este - Frente al Mar - 550mts2 - 975,000","B/.975,000.00",550,4,4.5,3
440,"Apartments in Santa María | Santa Maria – Vista al Golf y al Mar – 381mts2 – 952,000","B/.952,000.00",381,3,3.5,3
441,Apartments in Altos de Golf | VENTA APARTAMENTO PH PRADERAS EN ALTOS DE GOLF,"B/.1,300,000.00",540,4,4.5,4
442,Apartments in Parque Lefevre | VENDO APARTAMENTO A ESTRENAR EN PARQUE LEFEVRE,"B/.140,000.00",65,2,2,1
443,Apartments in Dos Mares | VENDO APARTAMENTO EN DOS MARES,"B/.230,000.00",124,3,2,2
444,Apartments in Clayton | CROSS REALTY VENDE Ph Clayton Park (Torre 1),"B/.370,000.00",279.97,3,3.5,2
445,"Apartments in Costa del Este | A la venta, Apartamento en Costa del Este","B/.235,000.00",110,2,2,1
446,Apartments in Costa del Este | Apartment for sale in Costa del Este 22DCD6497,"B/.350,000.00",136,3,4,2
447,Apartments in Punta Paitilla | THE TOWER EN PAITILLA 835000,"B/.835,000.00",328,3,4.5,2
448,Apartments in Punta Pacífica | Apartment for sale in Punta Pacifica 22DCD10526,"B/.900,000.00",400,3,4,3
449,Apartments in El Crisol | Apartment for sale in El Crisol 23DCD459,"B/.154,105.00",83.3,2,2,1
450,Apartments in Costa del Este | Apartment for sale in Costa del Este 21DCD8599,"B/.475,000.00",237,3,4,2
451,Apartments in Costa del Este | Apartment for sale in Costa del Este 21DCD10430,"B/.975,000.00",350,3,4,3
452,Apartments in San Francisco | Apartment for sale in San Francisco 21DCD4686,"B/.280,000.00",156.25,3,3,2
453,"Apartments in Casco Viejo, San Felipe | VENTA APARTAMENTO A ESTRENAR CASCO VIEW (MB)","B/.150,000.00",53,1,1.5,1
454,Apartments in Bella Vista | Venta de Apto. nuevos en Bella Vista ID7888,"B/.260,000.00",107,3,2,2
455,Apartments in Costa del Este | Apartamento en Venta Costa del Este Frente al Mar Moderno 23EP395,"B/.1,200,000.00",399,4,5,3
456,Apartments in Vía España | Venta apartamento nuevos en via españa ID7895,"B/.151,230.00",71,2,2,1
457,Apartments in Vía Porras | Super ganga PH Señorial 50 3 recamaras 2 baños,"B/.150,000.00",126,4,3,1
458,Apartments in Campo Limberg | SE VENDE A PRECIO DE VENTA RÁPIDA,"B/.62,500.00",50,2,1,2
459,Apartments in Punta Pacífica | Sale Spectacular ocean view apartment Punta Pacifica,"B/.580,000.00",258,3,3.5,2
460,Apartments in Punta Pacífica | Live in Mystic Point for less - The best price in the building!,"B/.265,000.00",165,3,4,2
461,Apartments in Urbanización Don Bosco | Vendo en Mystic Village,"B/.84,500.00",69,2,2,1
462,"Apartments in Costa del Este | Hermoso apartamento en venta en el PH Bali, Costa del Este","B/.395,000.00",168,3,3.5,2
463,Apartments in Costa del Este | SE VENDE FRENTE AL MAR APARTAMENTO EN COSTA DEL ESTE,"B/.850,000.00",419,3,3.5,3
464,Apartments in Hato Pintado | FORESTA TOWER AMPLIO CENTRICO X DEBAJO DE AVALUO,"B/.235,000.00",152.44,3,3,2
465,Apartments in Bella Vista | Hermoso Apartamento en Bella Vista Park recién remodelado,"B/.270,000.00
 (Reduced 5%)",160,3,2.5,3
466,"Apartments in Costa del Este | Apartamento en PH Murano, Costa del Este 23PM1142","B/.730,000.00",323,3,3.5,3
467,"Apartments in Costa del Este | Vendo Apartamento en PH Pearl, Costa del Este 23PM1140","B/.650,000.00",291,3,3.5,2
468,"Apartments in Edison Park | Vendo Apartamento en PH Majestic Garden, Edison Park 22PM10165","B/.136,000.00",79,2,2,1
469,Apartments in San Francisco | Se vende Penthouse PH Sky Blue F.A,"B/.350,000.00",230,4,3,3
470,Apartments in Betania | For SALE 3 BEDROOMS APARTMENT IN BETANIA,"B/.120,000.00
 (Reduced 4%)",89,3,2,1
471,Apartments in 12 de Octubre | VENDO APARTAMENTO PH VISTA MARINA,"B/.160,000.00",98,3,2,2
472,"Apartments in Coco del Mar | PH VICTORYS SPORT ,COCO DEL MAR ,3 REC, VENTA,CJ","B/.407,000.00",125,3,2,2
473,Apartments in San Francisco | APARTAMENTO CON EXCELENTE DISTRIBUCIÓN,"B/.300,000.00",138,3,2,2
474,Apartments in Costa del Este | Sale of apartment in Punta Pacifica with Sea View Cl-7379,"B/.850,000.00",2008,4,5,3
475,Apartments in Villa Cáceres | VENDO APARTAMENTO PH MIRAFLORES I VILLA CACERES,"B/.123,000.00
 (Reduced 2%)",79.6,2,2,1
476,Apartments in San Francisco | Vendo apartamento en San Francisco KC,"B/.310,000.00",161,3,3,2
477,Apartments in José Domingo Espinar | VENDO APARTAMENTO PH ALTA TERRA CON GRANDES PROMOCIONES,"B/.138,000.00
 (Reduced 30%)",76.71,2,2,2
478,Apartments in Ancón | VENDO APARTAMENTOS PH ROKAS NUEVOS EN CONDADO DEL REY,"B/.180,000.00",106,3,3,2
479,Apartments in Costa Sur | Apartamento en venta costa sur Costamare #22-4843 lcv,"B/.155,000.00",99,2,2,2
480,"Apartments in Costa del Este | Se vende apt en Costa del Este, titanium","B/.610,000.00",244,3,3.5,2
481,"Apartments in Punta Paitilla | FOR SALE TORRE DE MAR BUILDING, PUNTA PAITILLA, OCEAN VIEW","B/.549,000.00",280,3,3.5,2
482,Apartments in Costa del Este | OPORTUNIDAD PARKSIDE COSTA DEL ESTE PANAMA,"B/.298,000.00",102,1,1.5,1
483,Apartments in Ancón | APARTMENT SALE - PH TORRES DE MILAN,"B/.92,000.00",67,2,2,1
484,Apartments in Costa del Este | Ph Vitri Tower Costa del Este venta,"B/.1,200,000.00",283,4,4.5,4
485,Apartments in Costa del Este | Costa del este ph Elevation PROPON LA FORMA DE PAGO,"B/.365,000.00
 (Reduced 1%)",176,3,3.5,2
486,"Apartments in Clayton | Embassy club, Clayton, moderno apartamento tipo garden","B/.375,000.00
 (Reduced 4%)",150,2,2.5,2
487,"Apartments in Avenida Balboa | avenida balboa ph element, con balcon vista al mar y amoblado","B/.250,000.00",108,2,2,2
488,Apartments in Avenida Balboa | Apartment for sale YOO Arts PANAMA Avenida Balboa,"B/.450,000.00
 (Reduced 13%)",155,2,2,2
489,Apartments in Santa María | Vendo Apartamento de 370 mts2 en Santa María,"B/.1,036,000.00",370,4,5,4
490,Apartments in Vía Porras | Venta en san francisco ph Diamond tower 180k,"B/.180,000.00",9,2,2,1
491,Apartments in El Crisol | Venta de apartamento en el crisol Ph Mystic Valley,"B/.99,000.00
 (Reduced 9%)",65.22,2,2,1
492,Apartments in Bella Vista | Via españa Ph los toneles 2 Habitaciones cc,"B/.130,000.00",70,2,2,1
493,"Apartments in El Cangrejo | Apartment for sale in PH Portanova, El Cangrejo. Bargain!","B/.455,000.00",325,3,3,3
494,Apartments in El Ingenio | AAA1 APARTAMENTO EN EL INGENIO 3 RECAMARAS,"B/.115,000.00",90,3,1,1
495,Apartments in Punta Pacífica | PACIFIC POINT - PUNTA PACIFICA,"B/.750,000.00",250,3,3.5,2
496,Apartments in Rio Abajo | AAA1 APARTAMENTO EN CALLE TERCERA RIO ABAJO,"B/.92,000.00",69,2,1,1
497,Apartments in Rio Abajo | MYSTIC 2RECAMARAS 99MIL NEGOCIABLES,"B/.99,000.00",57,2,1,1
498,"Apartments in Punta Pacífica | APARTAMENTO EN PUNTA PACIFICA, 3 REC, VENTA","B/.575,000.00",217,3,2.5,2
499,Apartments in Obarrio | Venta Apartamento en Obarrio 22*11136ML,"B/.285,000.00",167,3,3,2
500,"Apartments in Bella Vista | VENDO A ESTRENAR COSTANERA 205 MTS , LADO TORRE SUR, 590K","B/.590,000.00",20500,3,3.5,2
501,Apartments in El Cangrejo | Lujos PentHouse con terraza en el Cangrejo PH Onyx BP,"B/.321,000.00",203,3,2.5,3
502,Apartments in Punta Pacífica | PH AQUALINA - Punta Pacifica - Elegant Apartment for Sale,"B/.950,000.00",318,3,3.5,3
503,"Apartments in Punta Paitilla | Apartamento VENTA, Punta Paitilla, Excelente !!!","B/.380,000.00",240,3,3.5,2
504,"Apartments in El Cangrejo | Se Vende Apartamento en PH Velure, El Cangrejo","B/.300,000.00",129,3,2,2
505,Apartments in Parque Lefevre | PH PARK PLACE | PARQUE LEFEVRE | APT FOR SALE OF 75 MTS2 | 2R | 2B |1P,"B/.120,000.00",75,2,2,1
506,Apartments in Hato Pintado | PH Victoria Hills,"B/.180,000.00
 (Reduced 3%)",98.5,3,2,2
507,"Apartments in Obarrio | PH PARK CITY - OBARRIO $305,000.00","B/.305,000.00",117,2,2,2
508,Apartments in San Francisco | Se Vende Apartamento en San Francisco ID7983,"B/.240,000.00",123,3,2,2
509,Apartments in Avenida Balboa | VENTA DE APARTAMENTO - OBARRIO - 130MTS²,"B/.214,000.00",130,3,3,1
510,Apartments in Condado del Rey | COMODO APARTAMENTO EN PH TERRAZAS DEL REY,"B/.145,000.00",97,3,2,1
511,Apartments in Punta Pacífica | PH Costa Pacífico 2 Rec - Punta Pacífica - 144 Mts²,"B/.225,000.00",144,2,2,2
512,"Apartments in Punta Pacífica | Apartamento en venta en Punta Pacifica, P.H Mystic Point - 3 Recamaras - 165m2","B/.250,000.00",165,3,2,2
513,Apartments in Obarrio | Se Vende apto.con Línea blanca en obarrio ID7973,"B/.225,000.00",128,3,3,2
514,Apartments in Costa del Este | Se vende apartamento en Costa Real Costa del Este,"B/.460,000.00",227,3,4,2
515,"Apartments in Costa Sur | Lives in Versalles, PH Torres de Versalles","B/.145,000.00",100,3,2,1
516,"Apartments in Avenida Balboa | Venta de Apartamento, 3 hab, Ave Balboa, ID7694","B/.249,000.00",101,3,2,1
517,Apartments in Costa del Este | Se vende apartamento en Costa Real Costa del Este,"B/.460,000.00",227,3,4,2
518,Apartments in Avenida Balboa | Furnished Apartment with Ocean view in Av. Balboa R-0263,"B/.550,000.00",269,3,2.5,2
519,Apartments in 12 de Octubre | SE VENDE CÓMODO Y MODERNO APARTAMENTO,"B/.124,900.00
 (Reduced 10%)",92.6,3,2,2
520,Apartments in Rio Abajo | SE VENDE APARTAMENTO EN RIO ABAJO ID 7291,"B/.85,000.00",61,2,1,1
521,Apartments in El Carmen | APARTAMENTO EN AVIÑON TOWER /EL BOSQUE/ TUMBA MUERTO,B/.725.00,70,2,2,1
522,Apartments in Costa del Este | Se Vende excelente apartamento en Costa del Este ID8048,"B/.1,150,000.00",454,3,3,4
523,Apartments in Avenida Balboa | VENDO APARTAMENTO CON VISTA AL MAR PH H2O,"B/.185,000.00",86,1,1.5,1
524,Apartments in Vía Argentina | VENDO PH CANGREJO 507,"B/.169,000.00",94,2,2,1
525,Apartments in Marbella | Sale of Apartment in Marbella Tower of 212mts2 Cl-441,"B/.275,000.00",212,3,2.5,2
526,Apartments in Punta Pacífica | 3 Bedroom Ocean View Apartment in San Francisco Panama,"B/.229,900.00",139,3,3,1
527,Apartments in Avenida Balboa | Vendo Hermosoo Apto Ave Balboa 194m2 $410k,"B/.410,000.00",194,2,2.5,2
528,"Apartments in San Francisco | APARTAMENTO EN CARRASQUILLA, SUNFLOWER TOWER 80M2","B/.115,000.00",80,2,2,1
529,Apartments in Parque Lefevre | VENTA Y ALQUILER DE APARTAMENTO,"B/.320,000.00",300,3,3,2
530,Apartments in Betania | PH ROKAS-CONDADO DEL REY- APARTMENT-RENTAL,B/.900.00,97,2,3,NaN
531,Apartments in Betania | VIVENDI GREEN - EDISON PARK - APARTMENT - FOR SALE,"B/.203,300.00",82,2,2,NaN
532,Apartments in Santa María | Se Vende Lujoso Apartamento en Santa Maria LT,"B/.899,000.00",322,3,4,2
533,"Apartments in Bella Vista | VENDO A ESTRENAR COSTANERA 205 MTS , LADO TORRE SUR, 590K","B/.590,000.00",20500,3,3.5,2
534,Apartments in Costa del Este | Costa del este 4 Habitaciones Ph Mirador CC,"B/.770,000.00",349,4,4,3
535,Apartments in Obarrio | RIVER PARK,"B/.228,000.00",123.32,2,2,2
536,Apartments in Punta Pacífica | COSTA PACIFICA TORRE T100,"B/.199,800.00",126.4,3,3,2
537,Apartments in Costa del Este | TITANIUM,"B/.585,000.00",226,3,3,2
538,Apartments in Coco del Mar | DA VINCI,"B/.389,000.00",220.86,3,3,3
539,Apartments in San Francisco | WATERFALLS,"B/.435,000.00",184,3,3,2
540,Apartments in Ancón | Bargain! Furnished Apartment for Sale in Condado del Rey,"B/.179,000.00",NaN,3,3,1
541,Apartments in Costa del Este | Apartamento en Soho Tower - Costa del Este,"B/.399,000.00",183.94,3,3,3
542,"Apartments in Costa del Este | Vendo Apartamento en PH Riverside, Costa del Este 22PM5449","B/.260,000.00",104,2,2,1
543,"Apartments in Costa del Este | Vendo Apartamento en PH Sol del Este, Costa del Este 22PM2886","B/.250,000.00",147,3,3.5,2
544,"Apartments in Costa del Este | Vendo Apartamento a Estrenar en Pijao, Costa del Este 23PM259","B/.200,900.00
 (Reduced 2%)",98,3,2,2
545,"Apartments in Costa del Este | Vendo Apartamento en PH Pijao, Costa del Este 22PM9720","B/.198,000.00",110,3,2,2
546,Apartments in Obarrio | BEAUTIFUL FULL FURNISHED APARTMENT FOR SALE,"B/.235,000.00",130,3,2,2
547,Apartments in San Francisco | Apartment for sale in San Francisco I.D. MH,"B/.170,000.00",120,1,1.5,1
548,Apartments in Obarrio | I AM SELLING A BEAUTIFUL APARTMENT IN OBARRIO,"B/.225,000.00",120,3,2,1
549,Apartments in Dos Mares | Amplio apartamento 2 mares Vento Mare Torre B,"B/.340,000.00",168,3,3.5,1
550,"Apartments in Betania | Betania, Apartamento en venta","B/.120,000.00
 (Reduced 4%)",99,2,3,1
551,Apartments in Avenida Balboa | MODERNO APARTAMENTO EN VENTA PH MIRAMAR,"B/.699,000.00",375,3,3.5,3
552,Apartments in Carrasquilla | SALE 2 BEDROOM APARTMENT VIA ESPAÑA ID-522-MP,"B/.142,000.00",71,2,2,1
553,Apartments in Punta Pacífica | Apartment with ocean views for rent and sale at The Ocean Club,"B/.560,000.00",153,2,2.5,1
554,"Apartments in Vía Porras | Vendo Quadrat $185,000","B/.185,000.00
 (Reduced 5%)",100,1,1.5,1
555,Apartments in Costa del Este | REGENT - COSTA DEL ESTE,"B/.329,000.00",105,2,2,1
556,"Apartments in El Cangrejo | PH VITRO LOFT, CANGREJO APTO 1 REC","B/.170,000.00",85,1,1,1
557,"Apartments in Costa del Este | ✅ Parkside, 2 bedrooms. The best investment!","B/.375,000.00",125,2,2,1
558,"Apartments in Punta Pacífica | Se vende apartamento en Punta Pacífica, Ph Pacific Point Torre 400","B/.815,520.00",272,3,3,2
559,Apartments in Punta Pacífica | GRAND TOWER - PUNTA PACIFICA,"B/.365,000.00",129,2,2.5,1
560,Apartments in El Cangrejo | -GANGA- VENDO- P.H VITRO LOFT. 145.000$ NEGOCIABLE. LTR,"B/.145,000.00",85,1,1.5,1
561,Apartments in Albrook | Apartments for sale in Albrook,"B/.390,000.00",269,3,3.5,1
562,Apartments in San Francisco | Sale of Apartments in Jade Tower San Francisco,"B/.300,000.00",138,2,3,1
563,Apartments in Coco del Mar | Apartment for sale in Coco del Mar 211336MFK,"B/.200,000.00",120,2,3,2
564,Apartments in Clayton | Apartment for sale in Clayton 210344MFK,"B/.263,000.00",126,3,3,2
565,Apartments in Vía Porras | JG2318 P.H. PARK LOFT VIA PORRAS,"B/.229,000.00",125,1,1.5,1
566,Apartments in Costa del Este | ✅✅ PH MIrador brand new ! High floor and park view! MPC2117,"B/.550,000.00",200,3,3.5,2
567,Apartments in La Exposición | I am selling an apartment. IDEAL FOR INVESTOR,"B/.520,000.00",150,2,2,1
568,Apartments in Avenida Balboa | Apartment for sale in Av Balboa 211527MFK,"B/.330,000.00",150,2,2,1
569,Apartments in Punta Paitilla | CAMINO REAL - FRENTE AL MAR - PUNTA PAITILLA,"B/.360,000.00",250,3,3,1
570,Apartments in Avenida Balboa | Rent or sell Ph Rivage TowerAvenida Balboa,"B/.340,000.00",150,2,2,1
571,Apartments in Llano Bonito | APARTAMENTO EN EL P.H. RESIDENCIAL LLANO BONITO,"B/.78,000.00
 (Reduced 5%)",57,2,1,1
572,"Apartments in Clayton | Venta de Apartamento en Clayton, ID8052","B/.270,000.00",170,3,3,2
573,"Apartments in Avenida Balboa | Apartamento en venta en Ave Balboa, ID7570","B/.358,000.00",135,2,2,2
574,Apartments in El Carmen | Venta Apartamento El Carmen 22*11139ML,"B/.200,000.00",84,2,2,2
575,Apartments in Calle 50 | Se Vende Cómodo Apartamento en Calle 50 ID8138,"B/.250,000.00",236.63,3,2,2
576,Apartments in La Cresta | FOR SALE SIGNATURE POINT,"B/.150,000.00",60,1,1,1
577,Apartments in Amador | Venta de apartamento en Amador ID8137,"B/.405,000.00",248.95,3,4,3
578,Apartments in San Francisco | Se vende apartamento en San Francisco 22-9407,"B/.330,000.00",172,3,2.5,2
579,Apartments in El Cangrejo | In El Cangrejo-Luxury opportunity.PS2106,"B/.329,000.00",129,2,2,2
580,Apartments in Costa del Este | OFERTA ESPECTACULAR APARTAMENTO EN COSTA DEL ESTE,"B/.438,000.00",205,3,3.5,2
581,Apartments in El Cangrejo | Se vende apartamento en El Cangrejo 22-7135,"B/.270,000.00",155,3,2.5,2
582,"Apartments in Bella Vista | VENDO A ESTRENAR COSTANERA 205 MTS , LADO A TORRE SUR, 590K","B/.590,000.00",205,3,3.5,2
583,Apartments in Coco del Mar | APTO EN COCO DEL MAR,"B/.265,000.00",122,3,2,2
584,Apartments in Coco del Mar | Venta de apartamento $170 K en San Francisco con Terraza Grande! 100mt2,"B/.170,000.00",100,2,2,1
585,Apartments in El Cangrejo | Se vende apartamento en El Cangrejo 22-6178,"B/.190,000.00",107,3,2,1
586,"Apartments in Obarrio | Se vende apartamento en Obarrio, Ph Miyaki","B/.210,000.00",128,3,2,2
587,Apartments in Avenida Balboa | OFERTA ESPECTACULAR APARTAMENTO FRENTE AL MAR,"B/.250,000.00",121,2,2,1
588,Apartments in San Francisco | Se vende apartamento en San Francisco 23-403,"B/.390,000.00",184,3,2,2
589,"Apartments in Costa del Este | Costa del Este - Vista al Parque - 358mts2 - 930,800","B/.930,800.00",358,4,4.5,3
590,"Apartments in Costa del Este | Costa del Este - Frente al Mar - 337 mts2 - 915,000","B/.915,000.00",337,3,3.5,3
591,Apartments in Costa Sur | Se vende apartamento en Versalles KC,"B/.169,000.00",107,3,2,2
592,Apartments in Avenida Balboa | Se vende apartamento en Av. Balboa 21-9552,"B/.330,000.00",153.97,2,2,1
593,"Apartments in La Cresta | La Cresta - Vista a Toda la Ciudad y Mar - 660 mts2 - 850,000","B/.850,000.00
 (Reduced 3%)",660,4,4.5,4
594,"Apartments in Costa del Este | Costa del Este – Frente al Mar – 385mts2 – 850,000","B/.850,000.00",385,4,4.5,3
595,"Apartments in Costa del Este | Costa del Este - Vista al Mar - 280mts2 - 850,000","B/.850,000.00",280,3,3.5,3
596,"Apartments in Santa María | Santa Maria – Vista al Golf y al Mar – 339mts2 – 847,000","B/.847,000.00",339,3,3.5,3
597,"Apartments in Santa María | Santa Maria - Vista al Golf - 306mts2 - 787,500","B/.787,500.00",306,3,3.5,3
598,Apartments in Coco del Mar | JG2509 SALE MOON TOWER COCO DEL MAR,"B/.170,000.00",84,2,2,1
599,Apartments in San Francisco | En Venta Apartamento Con Terraza Espectacular En San Francisco PH TERRASOL,"B/.339,000.00",200,3,3.5,2
600,Apartments in 12 de Octubre | PH Victoria Hills 12 de Octubre,"B/.185,000.00",105,3,2,1
601,Apartments in Punta Pacífica | Pacific Point Torre 200 - Punta Pacífica - Se Vende Lujoso Apartamento,"B/.930,000.00
 (Reduced 3%)",394.86,3,3.5,4
602,Apartments in San Francisco | Apartment for sale in San Francisco 22DCD11452,"B/.155,000.00",73,2,2,1
603,Apartments in Rio Abajo | VENDO Apartamento 57m2 | RIO ABAJO | 2 REC. + 1 BAÑO | EXCELENTE OPORTUNIDAD DE INVERSIÓN,"B/.85,000.00",57,2,1,1
604,Apartments in El Carmen | Apartment for sale in El Carmen 22DCD11388,"B/.165,000.00",94,2,2,1
605,Apartments in Punta Pacífica | Ocean view apartment San Francisco Bay,"B/.225,000.00",113,2,2.5,1
606,Apartments in Condado del Rey | Apartment for sale in Condado del Rey 22DCD11367,"B/.199,000.00",102,3,2,2
607,Apartments in Costa Sur | Apartment for Sale in Costa Sur CL-221280,"B/.210,000.00",135,3,3.5,2
608,Apartments in Santa María | Apartamento en Venta Santa Maria Cocina Italiana Finos Acabados 22EP9876,"B/.760,000.00",215,3,5,3
609,Apartments in Costa del Este | Apartment for sale in Costa del Este 23DCD259,"B/.205,800.00",98,3,2,2
610,Apartments in San Francisco | Lindo Apartamento en Star Bay Remodelado - 206 m2,"B/.340,000.00",206,3,3.5,3
611,Apartments in Avenida Balboa | Apartment for sale in Avenida Balboa 23DCD236,"B/.280,000.00",121,2,2,2
612,Apartments in Edison Park | Apartment for sale in Edison Park 23DCD231,"B/.145,000.00",77,2,2,1
613,Apartments in Punta Pacífica | Apartamento en Venta Punta Pacifica Amplia Terraza Remodelado 22EP10943,"B/.485,000.00",191,2,3,2
614,Apartments in Carrasquilla | Apartment for sale in Carrasquilla 23DCD217,"B/.117,000.00",77.37,2,2,1
615,Apartments in Coco del Mar | Quartier del Mar - in Coco del Mar- Full furnished - Sea view,"B/.330,000.00",120,2,2,1
616,Apartments in Panama City | Apartamento en Rio Abajo 2 recamaras bien ubicado,"B/.80,000.00",58,2,2,1
617,Apartments in Punta Pacífica | Apartamento en Venta Punta Pacifica Privilegiada Zona Moderna 22EP11118,"B/.485,000.00",171,2,3,2
618,Apartments in Punta Pacífica | Apartamento en Venta Punta Pacifica Lujoso Elegante Vista al Mar 22EP11354,"B/.750,000.00",363,4,5,3
619,Apartments in Avenida Balboa | ARMONIA Pre Venta Avenida Balboa Apartamento 2 habitaciones,"B/.153,750.00",57.45,2,2,NaN
620,Apartments in Santa María | Apartamento en Venta Santa Maria Golf Espectacular Vista 23EP126,"B/.600,000.00",243,3,4,2
621,Apartments in San Francisco | Apartment for sale on October 12 with impeccable improvements Cl-6210,"B/.295,000.00",183,3,2,2
622,Apartments in San Francisco | Apartment for sale in San Francisco remodeled Cl-22-219,"B/.242,000.00",142,3,2,3
623,Apartments in Santa María | Casa en Venta Santa Maria Imponente Majestuosa Finos Acabados 23EP385,"B/.1,950,000.00",595,4,6,6
624,Apartments in Avenida Balboa | GRANDBAY 2 rec 2 banos vendo,"B/.235,000.00",100,2,2,1
625,Apartments in Costa del Este | Apartamento en Venta Costa del Este Frente al Mar Moderno 23EP395,"B/.1,200,000.00",399,4,5,3
626,Apartments in Obarrio | Ganga!! Se Vende Apartamento Punta Paitilla - Konkord,"B/.199,500.00",200,3,2,1
