,add_title,add_price,add_area_val,add_bed_val,add_bath_val,add_park_val
429,Apartments in Clayton | Spacious Apartment in Clayton - 176m² - 3 bedrooms - 2 parking spaces,"B/.380,000.00
 (Reduced 4%)",176,3,2.5,2
430,Apartments in El Cangrejo | El Cangrejo,"B/.179,000.00
 (Reduced 8%)",170,2,3,1
431,Apartments in Costa del Este | Vendo espectacular apartamento en Costa del Este,"B/.400,000.00",187,3,3.5,2
432,Apartments in Bella Vista | Se vende apartamento ubicado en Bella Vista .Mg,"B/.220,000.00",130,3,2,2
433,Apartments in Condado del Rey | APARTAMENTO EN TERRAZAS DEL REY / CONDADO DEL REY,"B/.145,000.00",97,3,2,1
434,Apartments in Avenida Balboa | PH COLORES DE BELLA VISTA. 64 MTS. CLIENTES DIRECTOS.,"B/.150,000.00
 (Reduced 3%)",64,1,1,1
435,Apartments in Avenida Balboa | SE VENDE GRANDBAY TOWER BELLO APARTAMENTO AVENIDA BALBOA,"B/.230,000.00",97,2,2,1
436,"Apartments in Obarrio | Bargain Apartment in Obarrio,, Diana Tower","B/.180,000.00",111,2,2,1
437,Apartments in Vía Porras | Venta de acogedor y practico apartamento con sauna propio ubicado en el PH Quadrat.,"B/.205,000.00",105,1,1.5,1
438,Apartments in Vía Cincuentenario | Vendo céntrico apartamento sobre la Vía España,"B/.110,000.00
 (Reduced 4%)",80,3,2,1
439,Apartments in San Francisco | Vendo céntrico y conveniente apartamento en San Francisco,"B/.165,000.00
 (Reduced 30%)",89.5,2,2,2
440,Apartments in Santa María | VENTA DE APARTAMENTO A ESTRENAR - THE RESERVE,"B/.850,000.00",331.06,4,4.5,2
441,Apartments in Costa del Este | PARQUE DEL MAR II / COSTA DEL ESTE / $380.000,"B/.380,000.00",202,3,5,2
442,Apartments in San Francisco | THE TOWERS / SAN FRANCISCO / $360.000,"B/.360,000.00",145,3,3,2
443,Apartments in Punta Pacífica | PACIFIC POINT TORRE 200 / PERFECTO ESTADO / 3 PARKINGS + DEPOSITO / DG,"B/.1,210,000.00
 (Reduced 3%)",433,3,3.5,3
444,Apartments in Punta Paitilla | Ph The Point Punta Paitilla,"B/.1,100,000.00",500,4,4.5,3
445,"Apartments in Punta Paitilla | Venta de apartamento en el PH Península con más de $50,000 en mejoras.","B/.670,000.00",334,3,3.5,3
446,Apartments in Costa del Este | SALE 405000$ negotiables Costa del este Property !!,"B/.405,000.00",187,3,3,2
447,Apartments in Parque Lefevre | VENDO APARTAMENTO EN PARQUE LEFEVRE!!!,"B/.125,000.00
 (Reduced 14%)",78,2,2,1
448,Apartments in Edison Park | Sale of apartment in Plaza Edison park,"B/.100,000.00",61,2,1,1
449,Apartments in San Francisco | San Francisco PH Harmony 1 Bedroom CC,"B/.166,000.00",95,1,2,1
450,"Apartments in Altos de Golf | Venta de apartamento, acceso directo Parque Omar","B/.450,000.00",303,3,4,3
451,"Apartments in Belisario Porras | Fuentes de Mallorca Park / Super Ganga 99,999.","B/.99,999.00",95,3,2,1
452,Apartments in Punta Pacífica | Alquilo-Vendo Apto. Ocean Reef Islands,"B/.6,000.00",321,3,4,2
453,"Apartments in Parque Lefevre | Se vende apartamento en PH Posada Real, Parque lefevre","B/.90,000.00
 (Reduced 5%)",67,2,2,1
454,"Apartments in Clayton | Clayton, Apartment in Embassy Club Garden type with beautiful view","B/.598,000.00",398,3,3.5,2
455,Apartments in Edison Park | SE VENDE APARTAMENTO EN EDISON PARK /MTRE-ZA 522,"B/.135,000.00",90,2,2,2
456,Apartments in Parque Lefevre | VENTA DE APARTAMENTO BARATO- EN PARQUES DE VERSALLES,"B/.103,000.00
 (Reduced 4%)",84.8,3,2,1
457,"Apartments in Avenida Balboa | Vendo apto 3 recamaras avenida Balboa PH Southbeach, vista al mar.","B/.220,000.00
 (Reduced 4%)",126,3,2,2
458,Apartments in Punta Paitilla | Camino Real - Frente al Mar - Apartamento en Paititlla,"B/.355,000.00",250,3,3,2
459,Apartments in Obarrio | Se Vende Apartamento en Bella Vista PH Vista Tower LT,"B/.179,000.00",107,2,2,1
460,Apartments in La Cresta | For sale or rent exclusive apartment in PH Elite/La Cresta,"B/.595,000.00
 (Reduced 1%)",400,3,3.5,3
461,"Apartments in Rio Abajo | Se Vende Apartamento Céntrico Mystic Towers, El Balboa, Rio Abajo.","B/.85,000.00
 (Reduced 11%)",57,2,1,1
462,Apartments in Punta Paitilla | Apartment for sale in Bay Shore - Punta Paitilla (ID 12872),"B/.495,000.00",301,3,3.5,2
463,Apartments in Punta Pacífica | Blue Bahía in Punta Pacifica (ID 10599),"B/.540,000.00",279,3,3.5,3
464,Apartments in Punta Paitilla | Apartment for sale in Savoy - Punta Paitilla (ID 12903),"B/.329,000.00",350,3,3.5,2
465,"Apartments in San Francisco | SE VENDE APARTAMENTO EN PH QUADRAT, SAN FRANCISCO","B/.275,000.00
 (Reduced 2%)",138,2,2.5,2
466,"Apartments in Coco del Mar | VENTA, BAHIA DEL GOLF, VISTA AL PARQUE OMAR _BR_","B/.135,000.00",98,1,1.5,2
467,Apartments in Costa del Este | FOR SALE PARK LANE,"B/.660,000.00
 (Reduced 15%)",272,3,3.5,3
468,Apartments in Costa del Este | VENDO APARTAMENTO EN BALI - COSTA DEL MAR,"B/.390,000.00
 (Reduced 1%)",187.34,3,3.5,2
469,"Apartments in Llano Bonito | Res. Llano Bonito - Apart. 57 Mts2 en Venta $90,000","B/.90,000.00",57,2,1,1
470,Apartments in Vía Cincuentenario | VENTA APARTAMENTO PARQUE LEFEVRE PH SORRENTO,"B/.107,000.00",75.59,2,2,1
471,"Apartments in Obarrio | Obarrio 135 mts2 2 recamas $250,000","B/.250,000.00",134.8,2,2.5,2
472,Apartments in Avenida Balboa | FOR SALE OCEAN FRONT unit in Ave BAlboa,"B/.570,000.00",270,2,2.5,2
473,Apartments in Villa de las Fuentes | GANGA Apartamento villa de las fuentes,"B/.144,000.00
 (Reduced 2%)",120,2,3,1
474,Apartments in Hato Pintado | VENDO PRECIOSO APTO EN ALTOS DE LA COLINA,"B/.80,000.00",57.39,2,1,1
475,Apartments in Punta Paitilla | PUNTA PAITILLA TUSCANY TOWER BUILDING HIGH FLOOR,"B/.520,000.00",270,3,4,2
476,"Apartments in San Francisco | Vendo apartamento San Francisco, 146 mtrs, nuevo, tres recamaras, vista a la ciudad.","B/.315,000.00",146,3,2,2
477,Apartments in Bella Vista | Vendo apartamento en Bella Vista,"B/.600,200.00",205,3,3.5,2
478,Apartments in El Cangrejo | venta de apartamento en el cangrejo,"B/.200,000.00",123,3,2,2
479,"Apartments in Parque Lefevre | FOR SALE Parque Lefevre $95,000","B/.95,000.00",100,3,2,1
480,Apartments in Vía Transístmica | Se vende apartamento en P.H Cosmopolitan Transismica,"B/.119,000.00",74,2,2,1
481,Apartments in El Cangrejo | Oportunidad! Se vende Amplio Apartamento en el Cangrejo,"B/.229,000.00",177,3,2.5,2
482,"Apartments in Avenida Balboa | VENTA, AV . BALBOA , PH GRANDBAY *bR*","B/.180,000.00",103,2,2,1
483,Apartments in Avenida Balboa | Oportunidad de Compra en Allure - 1 Recámara - 1.5 Baños - Balcon - Vista Al Mar,"B/.220,000.00",147,1,1.5,1
484,Apartments in Clayton | Oportunidad! Se Vende Amplio Apartamento en Clayton,"B/.285,000.00",182,4,3,1
485,"Apartments in San Francisco | PH TAO TOWER, S/FRANCISCO, 205M2, MODELO C, EL MEJOR LADO DEL PH","B/.335,000.00",205,3,3.5,2
486,Apartments in Campo Limberg | VILLA LORENA APARTAMENTO,"B/.44,000.00",48,2,1,NaN
487,"Apartments in El Cangrejo | Comfortable Apartment for sale in Coco del Mar, Ph Veranda. DP 23-1547","B/.357,000.00",180,3,3.5,2
488,"Apartments in Condado del Rey | VENDO APARTAMENTO EN ALTAMIRA GARDENS, 80m2 2REC $110,000","B/.110,000.00",80,2,2,2
489,Apartments in Punta Paitilla | Se vende apartamento en Paitilla Ph Torre del Mar OV,"B/.549,000.00",280,3,3.5,2
490,Apartments in Punta Pacífica | Oportunidad! Se Vende Apartamento en Punta Pacifica,"B/.189,000.00",110,2,2,1
491,Apartments in Avenida Balboa | Comodo apartamento en venta - Pacific Park,"B/.225,000.00",96,2,2,2
492,Apartments in Balboa | Bay View. Cinta Costera,"B/.184,368.00",80,2,2,1
493,Apartments in Punta Pacífica | cómodo apartamento en venta - Punta Pacifica PH Pacific Star,"B/.370,000.00",180,3,3,3
494,"Apartments in Punta Paitilla | Se vende amplio apt con vista al mar en Paitilla, PH Sonesta OV","B/.425,000.00",300,3,2,2
495,"Apartments in El Cangrejo | CANGREJO BAY, 115M2, CON LINEA BLANCA, EXCELENTE INVERSIÓN","B/.160,000.00",115,2,2,1
496,"Apartments in Carrasquilla | **GANGA** SAN FRANCISCO, CARRASQUILLA SOBRE LA VIA ESPAÑA.","B/.110,000.00",70,2,2,1
497,Apartments in Avenida Balboa | FOR SALE IMPECCABLE AND MODERN APARTMENT IN AVENIDA BALBOA,"B/.500,000.00",218,2,2.5,1
498,Apartments in Obarrio | Spectacular remodeled apartment for sale in Obarrio,"B/.290,000.00",200,3,2,2
499,Apartments in Avenida Balboa | Oportunidad! Se Vende Apartamento cerca de la Cinta Costera,"B/.130,000.00",68,2,2,1
500,Apartments in Bella Vista | Lujosos apartamentos en Bella Vista - PH Costanera,"B/.400,000.00",151,3,4,2
501,Apartments in Santa María | Venta de Apartamento The Reserve Santa Maria 23AECC1514,"B/.690,000.00",252.02,3,3.5,2
502,Apartments in Costa del Este | For sale Apartment for sale in Costa del Este - P.H. PARKSIDE,"B/.385,000.00",125,2,2,1
503,Apartments in Clayton | PRE-VENTA! CLAYTON POINT! APARTAMENTOS de 70 M2,"B/.189,000.00",70,1,1,1
504,Apartments in San Francisco | APARTMENT FOR SALE IN EDISON PARK MDV22-4079,"B/.135,000.00",71,2,2,1
505,Apartments in Clayton | PRE-VENTA! CLAYTON POINT! APARTAMENTOS de 53 M2,"B/.148,400.00",53,1,1,1
506,Apartments in El Cangrejo | Venta Apartamento/El Cangrejo,"B/.134,000.00",94,2,2,1
507,Apartments in Bella Vista | Venta Apartamento Nuovo by Armani Vista al Mar. Precio de Oportunidad,"B/.325,000.00",101,2,3,1
508,"Apartments in Costa del Este | VENDO APARTAMENTO EN COSTA DEL ESTE, TEN TOWER, 420M2 3REC $790,000","B/.790,000.00",420,3,3.5,3
509,Apartments in El Cangrejo | PRICED REDUCED - ROYAL PLAZA - EL CANGREJO,"B/.211,000.00",225,2,2,1
510,Apartments in Campo Limberg | OPORTUNIDAD DE INVERSIÒN. APARTAMENTO JARDIN OLÌMPICO. PLANTA BAJA,B/.65.00,70,3,3,NaN
511,Apartments in Coco del Mar | Apartment for sale in San Francisco LAC 23-1443,"B/.178,800.00",86,2,2,1
512,"Apartments in Punta Pacífica | Se vende apartamento en San Francisco, Ph Sky Blue Tower","B/.185,000.00",100,2,2,2
513,Proyecto Van Gogh,"B/.180,000.00",71.39,2,1,NaN
514,Proyecto Riviera del Golf,"B/.454,520.00",183.35,4,2,2
515,Proyecto Torres de Cantabria,"B/.120,000.00",74.36,2,2,1
516,Proyecto Torres de Versalles II,"B/.155,250.00",89.79,3,2,1
517,"Apartments in Avenida Balboa | APARTAMENTO EN AVENIDA BALBOA, BAYVIEW / BAY VIEW 50M2 2REC $95,000 NEG","B/.95,000.00",50,2,2.5,1
518,Apartments in Dos Mares | APARTMENT FOR SALE in two seas CUR22-9791,"B/.179,500.00",120,3,2,2
519,Apartments in San Francisco | Apartment for sale in San Francisco Che,"B/.350,000.00",200.56,3,3.5,2
520,Apartments in San Francisco | APARTMENT FOR SALE IN SAN FRANCISCO CUR22-9018,"B/.299,000.00",159,3,4,2
521,Apartments in Clayton | PRE-VENTA! CLAYTON POINT! APARTAMENTOS de 60 M2,"B/.168,000.00",60,1,1,1
522,Apartments in Costa del Este | COSTA DEL ESTE - 125 MTS - 2 BEDROOMS DL,"B/.375,000.00",125,2,2,1
523,Apartments in San Francisco | VENTA HERMOSO APARTAMENTO EN SAN FRANCISCO PH PREMIER LOFT,"B/.576,000.00",376,3,3.5,2
524,Apartments in Punta Pacífica | VENTA DE APARTAMENTO EN PUNTA PACIFICA,"B/.950,000.00",320,3,3.5,3
525,Apartments in El Cangrejo | VENTA APARTAMENTO EL CANGREJO IMPECABLE,"B/.399,000.00",210,3,4,1
526,Apartments in San Francisco | Furnished apartment for sale in San Francisco Che224461,"B/.355,000.00",145,3,3,2
527,"Apartments in El Cangrejo | The Crab - Luxor 300 - 94 meters - $235,000 DL","B/.235,000.00",94,2,2,1
528,"Apartments in Costa del Este | EDIFICIO CASTELLAMMARE EN COSTA DEL ESTE, 137m2 3REC $310,000","B/.310,000.00",140,3,2,2
529,Apartments in El Cangrejo | Vendo apartamento en PH Bella Vista Gardens,"B/.135,000.00",82,3,2,1
530,"Apartments in El Cangrejo | EL CANGREJO - 135 MTS - 3 BEDROOMS - $199,000 DL","B/.199,000.00",135,3,2,2
531,"Apartments in Albrook | Venta Apartamento Pine Hill Vista Panorámica. Oportunidad (1,456 $/m2)","B/.250,000.00",171.74,3,2.5,2
532,"Apartments in Punta Pacífica | Se vende apartamento en Punta Pacífica, Ph Grand Tower","B/.582,500.00",233,3,3,2
533,"Apartments in Vía España | Brand new Worldwide Vía España - 56 MTS - 2 bedrooms - $125,000 DL","B/.125,000.00",56,1,2,1
534,Apartments in Coco del Mar | Apartment for sale in Coco del Mar Che231421,"B/.290,000.00",160,3,2.5,2
535,Apartments in Chanis | VENTA APARTAMENTO EN CHANIS,"B/.115,000.00",72,2,2,1
536,Apartments in Bella Vista | APARTMENT FOR SALE IN BELLAVISTA MPS21-8622,"B/.235,000.00",134.18,2,2,2
537,Apartments in Villa Zaita | Se Vende Acogedor Apartamento en Villa Zaita,"B/.97,000.00",66,2,1,1
538,Apartments in Costa del Este | Venta PH RIVERSIDE en Costa de Este,"B/.318,000.00",107,2,2,2
539,Apartments in Costa del Este | Apartment for sale in Costa del Este MPS23-1518,"B/.122,000.00",87.25,3,2,1
540,"Apartments in San Francisco | VENDO APARTAMENTO EN TORRES DE SAN FRANCISCO, 80M2 2REC $135,000","B/.135,000.00",80,2,2,1
541,"Apartments in Coco del Mar | VENDO EN COCO DEL MAR, LEMARE / LE MARE 125M2 2 REC $265,000","B/.265,000.00",125,2,2,2
542,Apartments in Clayton | PRE-VENTA! CLAYTON POINT! APARTAMENTOS de 120 M2,"B/.294,000.00
 (Reduced 16%)",120,3,2,2
543,"Apartments in Victoriano Lorenzo | Tumba Muerto, SALE PH ALSACIA TOWERS *Ericka","B/.105,000.00",55.1,2,2,1
544,Apartments in Punta Paitilla | Apartment for sale in Paitilla 22DCD8361,"B/.199,000.00",147.15,2,2,2
545,Apartments in Costa del Este | VENTA APARTAMENTO EN JARDINES DEL ESTE COSTA DEL ESTE,"B/.90,000.00",58,2,1,1
546,Apartments in Bella Vista | SE VENDE APARTAMENTO EN PH ALLURE AVENIDA BALBOA,"B/.290,000.00",134,2,2,1
547,Apartments in Clayton | Venta Embassy Club Espectacular Apartamento Amplio Patio como una Casa,"B/.980,000.00",235.94,3,3.5,2
548,"Apartments in Villa de las Fuentes | $255,000 BEAUTIFUL APARTMENT IN VILLA DE LA FUENTE 115.41 MTS2","B/.255,000.00",115.41,2,2,2
549,Apartments in San Francisco | Apartment for sale in San Francisco 23DCD1443,"B/.178,800.00",86,2,2,1
550,Apartments in Vía España | VENTA APARTAMENTO PH BRISAS DE ESPAÑA,"B/.98,000.00",65,2,1,1
551,"Apartments in Costa del Este | Venta Apartamento Park View Vista al Mar a Estrenar. Remate 2,458 $/m2","B/.585,000.00",238,3,3.5,2
552,Apartments in Coco del Mar | COCO DEL MAR - 1 RECAMARA - 95 M² - VISTA AL MAR,"B/.190,000.00",95,1,1.5,1
553,Apartments in Costa del Este | Sale of Apartment in Costa del Este 3 Bedrooms $315000,"B/.315,000.00",154,3,2,2
554,Apartments in Parque Lefevre | APARTAMENTO PH PARQUE LINDO EN PARQUE LEFEVRE,"B/.85,000.00",52,2,1,1
555,Apartments in Edison Park | VIVENDI TOWERS - EDISON PARK - Balcón - Piso Alto,"B/.180,000.00",95,3,2,1
556,Apartments in Vía Argentina | Apartamento en Venta PH Zaphiro El Cangrejo,"B/.250,000.00",115,2,3,1
557,"Apartments in 12 de Octubre | Se Vende Apto en PH Doral, 12 de Octubre","B/.115,000.00",77.76,2,2,1
558,"Apartments in Punta Pacífica | SE VENDE APARTAMENTO EN PUNTA PACIFICA 197M2 PRECIO U$240,000","B/.240,000.00",197,3,3,2
559,"Apartments in Santa María | APARTMENT FOR SALE – SANTA MARIA $1,290,000.00","B/.1,290,000.00",425,4,4.5,4
560,Apartments in Parque Lefevre | Apartment for sale in Parque Lefevre,"B/.140,000.00",70,2,2,1
561,Apartments in Urbanización Don Bosco | Apartamento Venta Torres de Versalles 3 recámaras – Precio de Oportunidad,"B/.135,000.00",95.61,3,2,1
562,Apartments in Bella Vista | Venta de Apartamento con vista al Mar en Bella Vista ID8179,"B/.300,000.00",240,3,3,2
563,"Apartments in Costa del Este | Latitude Oportunidad en Venta Remodelado 209 m2 $380,000","B/.380,000.00",209,3,3.5,2
564,"Apartments in Coco del Mar | Se Vende Apto en PH Icon, Coco del Mar","B/.300,000.00",160,2,2.5,2
565,Apartments in Vía España | VENDO APARTAMENTO EN VIA ESPAÑA FRENTE AL METRO 2 RECAMARAS,"B/.105,000.00",64,2,2,1
566,"Apartments in Santa María | PH ALBATROSS - SANTA MARIA - 381 METERS $1,009,350","B/.1,009,350.00",381,4,4.5,3
567,Apartments in Punta Paitilla | Vende Apartamento en PH La Joya-Paitilla,"B/.1,200.00",157,2,2,1
568,Apartments in San Francisco | Lindo Apartamento en Star Bay Remodelado - 206 m2,"B/.340,000.00",209,3,3.5,3
569,"Apartments in Punta Pacífica | Se vende apartamento en Punta Pacífica, Ph Grand Tower","B/.400,000.00",157,2,2,1
570,"Apartments in Bella Vista | Venta Apartamentos PH Armonía Mod C, Precios de Lanzamiento","B/.167,400.00",66.62,3,2,NaN
571,"Apartments in Santa María | PH ALBATROSS - SANTA MARIA - 339 METERS $898,350","B/.898,350.00",339,3,3.5,3
572,Apartments in San Francisco | VENTA HERMOSO APARTAMENTO PH 7400 WEST SAN FRANCISCO,"B/.239,000.00",156,3,3.5,2
573,Apartments in Punta Paitilla | Apartment for Sale in Punta Paitilla,"B/.525,000.00",300,3,2,2
574,Apartments in Costa del Este | VENTA PH AQUA I COSTA DEL ESTE 400 m2,"B/.1,200,000.00",400,4,4.5,3
575,Apartments in Costa del Este | EN VENTA AMPLIO APARTAMENTO CON VISTA AL MAR - PH ALTAMAR DEL ESTE - LINEA BLANCA.,"B/.680,000.00",300,3,3.5,3
576,Apartments in El Cangrejo | Very spacious apartment for sale in El Cangrejo. 180m2. Decree 23-1402,"B/.260,000.00",180,2,3,1
577,Apartments in Punta Paitilla | Venta! Apartamento en San Francisco,"B/.185,000.00",97,2,2,2
578,"Apartments in Obarrio | VENDO APARTAMENTO EN OBARRIO, THE PALM, 175m2 3REC $250,000","B/.250,000.00",180,3,3,2
579,Apartments in Santa María | PH SIGNATURE - SANTA MARIA - VENTA,"B/.1,036,000.00",370,4,4.5,4
580,Apartments in Carrasquilla | VENTA APARTAMENTO MIDPARK CARRASQUILLA,"B/.150,000.00",80,2,2,1
581,"Apartments in San Francisco | VENDO APARTAMENTO EN SAN FRANCISCO, MOON TOWER, 115m2 2REC $190,000","B/.190,000.00",120,2,2,1
582,Apartments in Costa del Este | VENTA PH PEARL AT THE SEA Costa del Este,"B/.670,000.00",293,3,3.5,2
583,Apartments in Punta Paitilla | Apartment for Sale - PH TAMANACO - Punta Paitilla,"B/.350,000.00",290,3,2,2
584,Apartments in Santa María | PH AZALEA / SANTA MARIA / VENTA,"B/.1,200,000.00",391,3,3.5,3
585,"Apartments in Bella Vista | Venta Apartamentos PH Armonía Mod B, Precios de Lanzamiento","B/.153,750.00",55.98,2,2,NaN
586,"Apartments in Bella Vista | Venta Apartamentos PH Armonía Mod A, Precios de Lanzamiento","B/.124,500.00",45.24,1,1,NaN
587,"Apartments in Parque Lefevre | VENDO APARTAMENTO EN PARQUE LEFEVRE, 76m2 2REC $95,000","B/.95,000.00",80,2,2,1
588,Apartments in San Francisco | PH THE TOWERS - SAN FRANCISCO - VENTA,"B/.405,000.00",145,3,3.5,2
589,"Apartments in Costa del Este | Se Vende Apto en PH Asia, Costa del Este.","B/.375,000.00",153,3,3.5,2
590,Apartments in Punta Pacífica | For sale apartment in Ph Aquamare - Punta Pacifica,"B/.1,100,000.00",400,3,3.5,4
591,Apartments in Vía Porras | OASIS!!! 2 ESTACIONAMIENTOS Y DEPOSITO,"B/.175,000.00",95,2,2.5,2
592,Apartments in El Cangrejo | KUBIC!! SUPER PRECIO,"B/.185,000.00",98,2,2,1
593,"Apartments in Amador, Cause Way | VENTA, ALQUILER PH BRIDGE CAUSEWAY","B/.380,000.00",250,2,2.5,2
594,"Apartments in Costa del Este | House for sale in Altos del Golf, San Francisco - Panama City","B/.750,000.00",519,3,3,3
595,Apartments in San Francisco | COSMOPOLITAN!!!! SAN FRANCISCO !! HERMOSO !,"B/.220,000.00",117,2,2,1
596,"Apartments in Avenida Balboa | Sale of Apartment in Avenida Balboa 4 Bedrooms $1,650,000","B/.5,900.00",750,4,4.5,4
597,Apartments in Juan Diaz | Furnished Apartment for sale in Costa del Este,"B/.300,000.00",145,3,2,2
598,Apartments in Obarrio | HERMOSO APTO PH SUNRISE TOWER OBARRIO $230K,"B/.230,000.00",146,3,2,2
599,Apartments in El Cangrejo | BEAUTIFUL APARTMENT FOR SALE IN EL CANGREJO FULL FURNISHED,"B/.190,000.00",85,2,2,1
600,Apartments in Clayton | Beautiful apartment for sale or rent in Embassy Club Garden type,"B/.620,000.00",298,3,3.5,3
601,Apartments in Clayton | Se Vende Apartamento en Clayton Park II,"B/.320,000.00",1151.1,3,3,2
602,Apartments in El Bosque | Venta Altavista Tower Amoblado,"B/.145,000.00",87,2,2,1
603,Apartments in Condado del Rey | Apartment for sale in Condado del Rey PH Rokas .,"B/.165,000.00",97,3,3,1
604,Apartments in San Francisco | Apartment for sale in San Francisco 28712MFK,"B/.190,000.00",124,3,3,2
605,"Apartments in Carrasquilla | YY22-2892APARTAMENTO EN VENTA, Carrasquilla Negociable","B/.122,000.00",70,2,2,2
606,"Apartments in Vía Argentina | Apartment For Sale in Via Argentina, PH Terranova R-0011","B/.420,000.00",231,3,3,2
607,Apartments in Costa del Este | Apartment for sale in Costa del Este 31523MFK,"B/.430,000.00",209,3,3,2
608,Apartments in Clayton | A LA VENTA ENCANTADOR APARTAMENTO EN CLAYTON,"B/.330,000.00",135,2,2.5,2
609,Apartments in Villa Lucre | Apartamento en Venta PH Villa Lucia - Villa Lucre 23-1472,"B/.115,000.00",69,2,2,1
610,"Apartments in Avenida Balboa | J.G Se vende apartamento en Av Balboa desde $143,598 hasta $184,368","B/.184,368.00",80.16,2,2,1
611,Apartments in Costa del Este | Apartment for sale in Costa del Este 22DCD10210,"B/.330,000.00",148.51,3,2,2
612,Apartments in Punta Paitilla | VENTA HERMOSO APARTAMENTO PH ROYAL PRINCESS - PUNTA PAITILLA,"B/.155,000.00",133,2,2,1
613,Apartments in Carrasquilla | PRECIOSO APARTAMENTO A LA VENTA EN CARRASQUILLA,"B/.165,000.00",98,3,2,2
614,Apartments in Condado del Rey | VENTA APARTAMENTO PH KINGS PARK CONDADO DEL REY,"B/.135,000.00",85,2,2,1
615,Apartments in El Dorado | ENCANTADOR APARTAMENTO A LA VENTA EN EL DORADO,"B/.205,000.00",138,3,2,2
616,Apartments in San Francisco | Apartment for sale in San Francisco 22DCD2913,"B/.275,000.00",204,3,4,2
617,Apartments in Coco del Mar | Apartment for sale in Coco del Mar 31547MFK,"B/.357,000.00",180,3,5,2
618,"Apartments in San Francisco | Se Vende amplio apto en San Francisco Calle 74 $135,000","B/.135,000.00",82,2,2,1
619,Apartments in Clayton | BEAUTIFUL AND SPACIOUS APARTMENT IN CLAYTON PARK - C.J.,"B/.340,000.00",151,3,2.5,2
620,Apartments in Punta Pacífica | ELEGANTE APARTAMENTO PARA LA VENTA EN PUNTA PACIFICA,"B/.339,000.00",98,1,1.5,1
621,Apartments in Obarrio | Apartment for sale in Obarrio 23DCD1003,"B/.230,000.00",146,3,2,2
622,"Apartments in Punta Pacífica | Gangaso en punta pacífica no te lo pierdas pacific wind $160,000","B/.160,000.00",99,3,2,1
623,"Apartments in Vía Porras | $200,850 FOR SALE BRAND NEW NEAR PARQUE OMAR 103 MTS2","B/.200,850.00",103,2,2,1
624,Apartments in Betania | CAMINO REAL de BETANIA central location without the noise of the city.,"B/.149,000.00",104,2,2,1
625,"Apartments in Vía Porras | $175,500 FOR SALE BRAND NEW NEAR PARQUE OMAR 90 MTS2","B/.175,500.00",90,2,2,1
626,Apartments in Bella Vista | Apartment for sale in Bella Vista 23DCD820,"B/.220,000.00",98,2,2,1
627,Apartments in Punta Paitilla | PH MIRADORES AT THE POINT - PUNTA PAITILLA,"B/.1,450,000.00",500,3,3.5,3
628,Apartments in Avenida Balboa | Avenida Balboa vista al mar ph Bay view apartamento amueblado dos recamaras,"B/.110,000.00",53,2,2,1
629,"Apartments in Vía Porras | $154,050.00 FOR SALE BRAND NEW NEAR PARQUE OMAR 79 MTS2","B/.154,050.00",79,2,2,1
630,Apartments in El Bosque | ALTAMIRA GARDENS,"B/.195,000.00",125,3,2,2
631,Apartments in Panama City | En Venta Ph Vista Marina Tower,"B/.120,000.00",72,2,2,1
632,Apartments in Coco del Mar | Oportunidad de compra - Apartamento a la venta,"B/.265,000.00",120,3,2,2
633,Apartments in Vía España | REMATE APARTAMENTO PH METROPOLITAN PARK,"B/.138,000.00",78,2,2,1
634,"Apartments in Vía Porras | $117,000 FOR SALE BRAND NEW NEAR PARQUE OMAR 60 MTS2","B/.117,000.00",60,2,1,1
635,Apartments in Avenida Balboa | PH YOO AND ARTS - AVENIDA BALBOA - VENTA,"B/.459,000.00",171,2,2,2
636,Apartments in Condado del Rey | VENTA APARTAMENTO PH TORRES DE MILAN CONDADO DEL REY,"B/.78,000.00",62,2,1,1
637,Apartments in El Cangrejo | Apartment with Beautiful Panoramic View in El Cangrejo R-0001,"B/.330,000.00",178,3,2.5,2
638,"Apartments in Altos de Golf | Apartamento en Venta $155K en Altos del Golf, Parque Omar. PH Mirador del Golf","B/.155,000.00",97,2,2.5,1
639,Apartments in San Francisco | Venta de Apartamento 23EM1195,"B/.560,000.00",343.64,3,3.5,2
640,Apartments in Avenida Balboa | PH RIVAGE / AVENIDA BALBOA / VENTA,"B/.365,000.00",150,1,1,1
641,"Apartments in Panama City | Hermoso Apartamento remodelado de 184mts.2 en $345,000.00 por Vía Israel","B/.345,000.00",184,3,4.5,2
642,Apartments in San Francisco | Venta de Apartamento 23EM1124,"B/.560,000.00",308.47,3,3.5,1
643,Apartments in Panama City | Se vende apartamento en el Area de Condado del Rey,"B/.145,000.00",97,3,2,2
644,Apartments in Parque Lefevre | Apartamento en Venta PH Don David - Parque Lefevre 23-201,"B/.85,000.00",82,2,2,1
645,Apartments in Avenida Balboa | Ph Whaters. Av Balboa,"B/.286,000.00",123,1,2,1
646,"Apartments in Santa María | Se Vende Penthouse Amoblado, Costa del Este.","B/.995,000.00",450,4,4.5,3
647,Apartments in Punta Pacífica | VENTA APARTAMENTO PH OASIS ON THE BAY PUNTA PACIFICA,"B/.220,000.00",100,1,1.5,1
648,"Apartments in Panama City | Se vende céntrico apartamento de 101mts,2 en Villa de las Fuentes","B/.145,000.00",101,3,2,2
649,Apartments in El Cangrejo | Vendo apartamento de 2 recamaras en El Cangrejo,"B/.188,000.00",83,2,2,1
