,add_title,add_price,add_area,add_room,add_loc
5823,For_sale_apartment_in_PH_Mallorca_Park_Garden_II,456520.0,89.0,3,Los_Andes
5824,For_Sale__Apartment_San_Francisco,960000.0,152.0,4,Panama_City
5825,REMATO_Apartamento_PH_Colonial_Towers__Villa_Caceres__Betania_76mts,265000.0,76.0,2,Villa_C_ceres
5826,Apartment_For_sale_East_Coast_LTF_22_7159,500000.0,238.0,3,Costa_del_Este
5827,Panama_Luxury_Apartments_for_sale_El_Carmen,2388512.0,188.42,3,El_Carmen
5828,Panama_Luxury_Apartments_for_sale_El_Cangrejo,339000.0,143.0,2,El_Cangrejo
5829,Panama_Luxury_Apartments_for_sale_El_Carmen,825000.0,188.42,3,El_Carmen
5830,Apartment_for_Sale_in_Punta_Pacifica_CL_,68000.0,324.0,3,Punta_Pac_fica
5831,Se_Vende_Apartamento_en_Av__Balboa_Yoo___Arts_Vista_al_mar,290000.0,155.0,2,Avenida_Balboa
5832,Riviera_del_Golf_Coco_del_Mar_venta,185000.0,183.55,2,Coco_del_Mar
5833,SEA_POINT___PUNTA_PAITILLA,165000.0,320.0,3,Punta_Paitilla
5834,VENTA__265_000___139mts___COCO_DEL_MAR___Ocean_View___Icon_Tower,410000.0,139.0,2,Coco_del_Mar
5835,Se_vende_apartamento_en_Avenida_Balboa__Ph_Yacht_Club,790000.0,218.0,2,Avenida_Balboa
5836,Apartamento_en_Venta_Punta_Pacifica_Moderno_Exclusivo_Impecable_22EP6765,330000.0,426.0,3,Punta_Pac_fica
5837,En_Venta_Apartamento_Con_Terraza_Espectacular_En_San_Francisco_PH_TERRASOL,660000.0,200.0,3,San_Francisco
5838,Apartamento_en_Venta_Punta_Pacifica_Remodelado_Elegantes_Acabados_22EP8443,235000.0,308.0,3,Punta_Pac_fica
5839,Apartamento_Rio_Abajo,175000.0,56.0,2,Rio_Abajo
5840,Apartamento_en_Venta_Av_Balboa_Torre_Emblem_tica_y_Moderna_EP,220000.0,161.0,2,Avenida_Balboa
5841,Apartamento_en_Venta_San_Francisco_Excelente_Ubicaci_n_C_modo_EP22_7461,2500.0,104.0,2,San_Francisco
5842,Apartamento_en_Venta_El_Carmen_C_modo_Excelente_Ubicaci_n_EP22_1763,405000.0,98.0,3,El_Carmen
5843,ph_yacht_club___avenida_balboa__,210000.0,178.0,3,Avenida_Balboa
5844,The_apartment_of_your_dreams_in_Coco_del_Mar,544000.0,275.0,3,Coco_del_Mar
5845,EN_VENTA_APARTAMENTO_EN_VICTORIA_TOWER,360000.0,206.0,3,Bella_Vista
5846,ALTAMAR___COSTA_DEL_ESTE___VENTA___ALQUILER,470000.0,299.0,3,Costa_del_Este
5847,SEVILLA_VISTA_AL_MAR___COSTA_DEL_ESTE__AMOBLADO,108000.0,110.0,2,Costa_del_Este
5848,Apartamento___El_Cangrejo___Ph_Luxor___Bella_Vista___Venta,198000.0,86.0,2,V_a_Argentina
5849,P_H__COCO_PLACE___VIA_ISRAEL___APARTMENT___FOR_SALE,850000.0,82.0,2,San_Francisco
5850,PH_COSTA_PACIFICA___PUNTA_PACIFICA___APARTMENT___RENT,125000.0,265.0,3,San_Francisco
5851,EMBASSY_VILLAGE__ALBROOK___APARTMENT___FOR_SALE___RENT,510000.0,167.0,3,Anc_n
5852,PH_PACIFIC_WIND___PUNTA_PACIFICA___FURNISHED_APARTMENT___FOR_SALE,585000.0,88.0,2,24_de_Diciembre
5853,VENTA_O_ALQUILER_YOO___ARTS_AVENIDA_BALBOA,899000.0,175.0,2,Avenida_Balboa
5854,ALQUILER_O_VENTA_APARTAMENTO_LOFT_FOUR_41_AMOBLADO_PUNTA_PAC_FICA,189000.0,175.0,1,Punta_Pac_fica
5855,SEA_CONFIABLE_VENDE_APARTAMENTO_EN_OBARRIO,150000.0,188.0,3,Obarrio
5856,PH_Mallorca_Park_Garden__Los_Andes__V_a_Belisario_Porras,170000.0,82.75,3,V_a_Trans_stmica
5857,Se_Vende_Apartamento_en_San_Francisco_PH_Firenze_Tower_V_C,125000.0,108.0,3,San_Francisco
5858,Apartment_for_sale_in_Punta_Pacifica_408m2__4_rooms__Dp_22_7379,920000.0,408.0,4,Punta_Pac_fica
5859,Ph_Elmare_for_rent__Plaza_edison__66_40m2___650_00,250000.0,66.4,2,Edison_Park
5860,FOR_SALE_IMPECCABLE_AND_MODERN_APARTMENT_IN_AVENIDA_BALBOA,285000.0,218.0,2,Avenida_Balboa
5861,SE_VENDE___Apartamento_en_Dupont___Punta_Pacifica,265000.0,217.0,3,Punta_Pac_fica
5862,SE_VENDE_en_Punta_Pacifica___PH_Aquamare,415000.0,356.0,3,Punta_Pac_fica
5863,HERMOSO_APARTAMENTO_2_RECAMARAS,560000.0,89.0,2,El_Cangrejo
5864,PARQUE_LEFEVRE_3RECAMARAS_SOLO_150MIL,255000.0,76.0,3,Parque_Lefevre
5865,SE_VENDE_APARTAMENTO_EN_P_H__CORAL_TOWERS,140000.0,,2,Carrasquilla
5866,HATO_PINTADO_3RECAMARAS_170MIL,120000.0,98.0,3,Hato_Pintado
5867,SE_VENDE_APARTAMENTO_EN_P_H__ALSACIA_TOWER,330000.0,55.0,2,Amelia_Denis_de_Icaza
5868,TORRES_DE_TOSCANA_3RECAMARAS_125MIL,280000.0,79.0,3,Tumba_Muerto
5869,PH_COUNTRY_CLUB___COSTA_DEL_ESTE___FURNISHED__920_000_00,615000.0,366.0,3,Costa_del_Este
5870,Playa_Blanca__Beautiful_apartment_with_exceptional_lagoon_views,363900.0,118.0,2,Playas
5871,Se_vende_apartamento_en_Mirador_del_Cangrejo_El_Cangrejo,145000.0,200.0,3,El_Cangrejo
5872,Apartamento_en_P_H__Tiffany__Punta_Paitilla,250000.0,163.0,2,Punta_Paitilla
5873,Se_vende_apartamento_en_Waterfalls_San_Francisco,310000.0,184.0,3,San_Francisco
5874,Se_vende_apartamento_en_Mirador_Costa_del_Este,162000.0,200.0,3,Costa_del_Este
5875,RIVERSIDE_Costa_del_Este,500000.0,117.0,1,Costa_del_Este
5876,SE_VENDE_APARTAMENTO_EN_SAN_FRANCISCO,895000.0,84.6,2,San_Francisco
5877,Apartamento_80_mts_2B___2R_120_000_00,375000.0,80.0,2,Condado_del_Rey
5878,Apartment_for_sale_in_Paitilla_21DCD11124,135000.0,284.0,4,Punta_Paitilla
5879,venta_de_apartamento_en_Bella_Vista,160000.0,183.0,3,Avenida_Balboa
5880,Apartment_for_sale_in_Costa_del_Este_21DCD10597,159000.0,260.0,3,Costa_del_Este
5881,208_M2_Apartment__Ph_The_Gran_Tower__No__15c,165000.0,208.0,3,Panama_City
5882,Apartment_for_sale_in_V_a_Espa_a_21DCD9756,190000.0,100.0,2,V_a_Espa_a
5883,venta_de_apartamento_en_san_Francisco,190000.0,184.0,3,San_Francisco
5884,Apartment_for_sale_in_Paitilla_21DCD8831,329000.0,335.0,4,Punta_Paitilla
5885,Apartamento_San_Francisco__3R__2_1_2_ba_o__2__cerca_del_Rey,499500.0,141.0,3,San_Francisco
5886,PH_YATCH_CLUB__CINTA_COSTERA__AVENIDA_BALBOA__FRENTE_AL_MAR,470000.0,218.0,2,Avenida_Balboa
5887,Apartment_for_sale_in_Santa_Mar_a_21DCD4503,190000.0,322.0,3,Santa_Mar_a
5888,Acogedor_Apartamento_de_Playa_en_Coronado_Country_Club,410000.0,160.0,3,Playa_Coronado
5889,Apartment_for_sale_in_Obarrio_21DCD743,350000.0,47.0,1,Obarrio
5890,Apartment_for_Sale_in_El_Cangrejo__PH_Porto_Bello__ER,98000.0,92.0,2,El_Cangrejo
5891,Apartment_for_sale_in_Bella_Vista_21DCD661,295000.0,63.0,1,Bella_Vista
5892,VENDO_APARTAMENTO_EN_TUMBA_MUERTO__ALTAVISTA_TOWERS,181000.0,82.0,2,Amelia_Denis_de_Icaza
5893,Casco_Viejo__Casa_Korsi_Private_Roof_Terrace,1500000.0,76.0,1,Santa_Ana
5894,En_VENTA_en_el_Cangrejo,143000.0,92.0,2,El_Cangrejo
5895,Apartamentos_a_Estrenar_de_3_Recamaras_en_Clayton_con_vistas_Hermosas,475000.0,151.0,3,Clayton
5896,Apartment_for_sale_in_Punta_Pacifica_211081MFK,147000.0,197.0,3,Punta_Pac_fica
5897,Apartment_for_sale_in_Costa_del_Este_211092MFK,399000.0,228.0,3,Costa_del_Este
5898,Se_vende_en_San_Francisco,265000.0,102.0,2,V_a_Porras
5899,Apartment_for_sale_in_Albrook_211112MFK,339000.0,190.0,3,Albrook
5900,Apartment_for_sale_in_Av_Balboa_210970MFK,265000.0,153.0,2,Avenida_Balboa
5901,Apartamento_Playa_Corona_PH_Ocean_View_2R__2_ba_os__1_estacionamiento,285000.0,72.0,2,El_Higo
5902,Sale_of_Apartment_in_Av_Balboa_210384MFK,250000.0,147.0,2,Avenida_Balboa
5903,Modernos_Apartamentos_en_Venta_a_Estrenar_en_el_Cangrejo,600000.0,72.0,1,El_Cangrejo
5904,Apartment_for_sale_in_Punta_Pacifica_Cur1_11321,70000.0,324.0,3,Punta_Pac_fica
5905,I_AM_SELLING_a_functional_and_central_apartment_in_Obarrio_calle_55,520000.0,49.0,2,Obarrio
5906,Apartment_for_sale_in_Punta_Pacifica_Cur21_75_for_sale,437500.0,269.0,3,Punta_Pac_fica
5907,Vendo___Alquilo_apartamento_en_Tumba_Muerto_de_68m2__3_habitaciones__147_000_00,399000.0,68.0,3,El_Bosque
5908,Apartment_for_sale_in_PH_N_utica,295000.0,174.0,2,Coco_del_Mar
5909,Venta_de_Apartamento_en_Marbella_ID8098,300000.0,220.0,3,Marbella
5910,For_sale_apartment_in_Balboa_Avenue,870500.0,140.0,2,Avenida_Balboa
5911,Venta_de_Apartamento_con_L_B_en_Marbella_ID8098,165000.0,220.0,3,Marbella
5912,Se_vende_apartamento_en_El_Cangrejo__Ph_Miarador_El_Cangrejo,520000.0,200.0,3,El_Cangrejo
5913,VENDO_O_ALQUILO_APARTAMENTO_SAN_FRANCISCO___REBAJADO,220000.0,150.0,3,San_Francisco
5914,Apartamento_en_Vista_Mar__San_Carlos,220000.0,313.0,3,San_Carlos
5915,V_a_Brasil_frente_a_PriceSmart___P_H__Haydee,175000.0,51.0,1,V_a_Brasil
5916,Apartamento_en_Venta_Santa_Maria_Exclusivo_Hermoso_Complejo_22EP9515,199000.0,270.0,2,Santa_Mar_a
5917,For_sale_Furnished_Apartment_in_Grand_Tower__CG_212048,459000.0,155.0,3,Punta_Pac_fica
5918,For_sale_Apartment_in_Grand_Tower__CG_212008,225000.0,157.0,2,Punta_Pac_fica
5919,Apartamento_en_Venta_Av_Balboa_Hermoso_Vista_a_la_Bah_a_22EP10384,200000.0,147.0,2,Avenida_Balboa
5920,For_sale_Furnished_Apartment_in_Grand_Tower__CG_224445,1450000.0,155.0,1,Punta_Pac_fica
5921,Apartamento_en_Venta_Santa_Maria_Lujoso_Dise_o_Vanguardista_22EP10683,143000.0,322.0,3,Santa_Mar_a
5922,Apartamento_en_Venta_San_Francisco_Excelente_Ubicaci_n_Hermoso_22EP10989,500000.0,70.0,2,San_Francisco
5923,Ph_The_Forum,99000.0,230.0,5,V_a_Argentina
5924,Encantador_Penthouse_Loft_en_La_Cresta,215000.0,125.0,2,La_Cresta
5925,FOR_SALE_APARTMENT_FURNISHED_LOFT_TYPE_PH_LE_MARE__COCO_DEL_MAR__5_,400000.0,125.0,1,Coco_del_Mar
5926,Se_Vende_Apartamento_amoblado_en_Versalles_ID7735,365000.0,90.0,3,Costa_Sur
5927,I_am_selling_an_apartment_in_the_center_of_the_city,877000.0,134.0,2,Obarrio
5928,Apartamento_en_Venta_Coco_del_Mar_Estrenar_Hermosa_Vista_22EP11021,1350000.0,164.0,3,Coco_del_Mar
5929,Vendo_apto__en_punta_pacifica_ID7305,480000.0,99.0,2,Punta_Pac_fica
5930,Vendo_apto__en_punta_pacifica_ID7304,1800000.0,93.0,1,Punta_Pac_fica
5931,Apartamento_en_Venta_Punta_Paitilla_Torre_Lujosa_Vista_al_Mar_22EP11073,900000.0,500.0,4,Punta_Paitilla
5932,GANGA_VENDO_APT_EN_SAN_FRANCISCO_ID6118,178800.0,94.6,1,San_Francisco
5933,Apartamento_en_Venta_Punta_Pacifica_Acabado_de_Lujo_Piso_M_rmol_22EP11081,315000.0,197.0,3,Punta_Pac_fica
5934,SE_VENDE_APARTAMENTO__CIUDAD_DE_PANAMA,168000.0,57.0,2,Parque_Lefevre
5935,Apartamento_de_142_m2_en_San_Francisco___Excelente_ubicacion,129000.0,142.0,3,San_Francisco
5936,VENTA_APARTAMENTO_PANAMA_PACIFICO,220000.0,250.0,3,Rodman
5937,For_sale_Furnished_Apartment_in_The_Towers__CG_224461,342000.0,145.0,3,San_Francisco
5938,Apartamento_en_Venta_Santa_Maria_Amplio_Elegante_Moderno_22EP11082,725000.0,331.0,4,Santa_Mar_a
5939,Pacific_Village_in_Punta_Pac_fica__ID_10316_,250000.0,560.0,4,Punta_Pac_fica
5940,Costa_del_Este_Country_Club__ID_10558_,238000.0,204.0,3,Costa_del_Este
5941,Pacific_Point_in_Punta_Pacifica__ID_12648_,184000.0,537.0,4,Punta_Pac_fica
5942,Punta_Roca_in_Punta_Paitilla__ID_12175_,1050000.0,525.0,4,Punta_Paitilla
5943,Vendo_Apartamento_en_PH_Roma__San_Francisco_22PM9830,320000.0,86.0,2,San_Francisco
5944,VENDO__COCO_DEL_MAR_NAUTICA_TOWER_REMODELADO_PISO_ALTO,120000.0,148.0,2,Altos_de_Golf
5945,Apartment_for_sale_in_El_Cangrejo_LAC_22_2065,138000.0,95.0,2,El_Cangrejo
5946,SE_VENDE_CENTRICO_APARTAMENTO_EN_SPLENDOR_BY_THE_PARK,320000.0,815.0,3,Carrasquilla
5947,EN_VENTA_COCO_DEL_MAR_PH_LE_MARE_LOFT_PISO_ALTO_FULL_AMOBLADO,265000.0,125.0,2,Coco_del_Mar
5948,APARTMENT_FOR_SALE_IN_AVENIDA_BALBOA_PH_RIGAVE_TOWER,650000.0,176.0,2,Avenida_Balboa
5949,FOR_SALE_APARTMENT_PH_PACIFIC_POINT__PUNTA_PACIFICA__1_,365000.0,250.0,3,Punta_Pac_fica
5950,Venta_apartamento_Ph_Kings_Park_Tumba_Muerto,180000.0,130.0,3,Condado_del_Rey
5951,APARTMENT_FOR_SALE_IN_PANAMA_PACIFICO_PH_RIVER_VALLEY,750000.0,140.0,2,Panam__Pacifico
5952,SALE_OF_APARTMENT_TUCAN_COUNTRY_CLUB,230000.0,140.0,2,Cocoli
5953,FOR_SALE_APARTMENT_PH_PACIFIC_POINT__PUNTA_PACIFICA__1_,300000.0,400.0,3,Punta_Pac_fica
5954,Rivage_Av__Balboa_150M2_Balc_n_vista_al_mar_piso_alto,1014600.0,150.0,2,Avenida_Balboa
5955,SALE_OF_APARTMENT_PARQUE_LEFEVRE_OPPORTUNITY,950000.0,69.0,1,Parque_Lefevre
5956,Vendo_Apartamento_en_Plaza_Edison_Tumba_Muerto,175000.0,76.0,2,Edison_Park
5957,EN_VENTA__Riverside___2_Recamaras_Costa_del_Este,720000.0,129.0,2,Costa_del_Este
5958,APARTAMENTO_EN_PAITILLA_PARA_VENTA,266000.0,163.0,2,Punta_Paitilla
5959,Se_Vende_Penthouse_en_Punta_Pac_fica,265000.0,500.0,3,Punta_Pac_fica
5960,SE_VENDE_MODERNO_APARTAMENTO_FAMILIAR_3_REC_3_5_BA_OS,702000.0,179.0,3,El_Cangrejo
5961,_VENDO_APTO_en_SAN_FRACISCO_CLL74_2Rec_USD_180K,328000.0,98.0,2,San_Francisco
5962,Beachfront_Apartment_in_Costa_del_Este,345000.0,290.0,3,Costa_del_Este
5963,128m2_apartment_for_sale_in_Ph_Miyaki__Obarrio__Dp_2_11101,320000.0,128.0,3,Obarrio
5964,COMPRA___ALQUILA_APARTAMENTO_LOFT_EN_EL_CANGREJO,843660.0,200.0,3,Bella_Vista
5965,APARTAMENTO_EN_COCO_DEL_MAR_MODERNO_3_Y_4_REC_FRENTE_AL_MAR,524600.0,340.0,3,Coco_del_Mar
5966,APARTAMENTO_AMOBLADO_EN_PUNTA_PACIFICA_DE_3_CUARTOS_320M2_PH_AQUALINA,444819.0,320.0,3,Punta_Pac_fica
5967,VITRO_LOFT___EL_CANGREJO____175_000,600.0,85.0,1,V_a_Argentina
5968,PEARL_AT_THE_SEA___ECOSTA_DEL_ESTE___APARTMENT___FOR_SALE,315000.0,300.0,3,Juan_Diaz
5969,ARCADIA___COSTA_DEL_ESTE___APARTAMENT___FOR_SALE,135000.0,70.0,1,Juan_Diaz
5970,PACIFIC_PARK_TOWER___RICARDO_J_ALFARO___FOR_SALE___APARTMENT,175000.0,101.0,3,Rufina_Alfaro
5971,PH_WHITE___AVENIDA_BALBOA___PENTHOUSE___SALE___RENT,150000.0,390.0,3,Bella_Vista
5972,ELITE_500___BETANIA___APARTMENT___FOR_SALE,168000.0,125.0,3,Betania
5973,PH_COSTANERA___AVENIDA_BALBOA___APARTMENTS___FOR_SALE,139500.0,123.0,3,Bella_Vista
5974,RIVERWALK_VILLAS___HOUSES___GREEN_CITY___FOR_SALE,465000.0,192.0,3,Pedregal
5975,PH_DELUXE___PUNTA_PAITILLA___APARTMENT___FOR_SALE,149000.0,350.0,4,San_Francisco
5976,PH_DELUXE___PUNTA_PAITILLA___APARTMENT___FOR_SALE,440000.0,198.0,3,San_Francisco
5977,WANDERS___YOO___MARBELLA___APARTMENTS___FOR_SALE,299000.0,143.0,2,Bella_Vista
5978,LLANO_BONITO___APARTMENT___JUAN_DIAZ___REMODELED___ECONOMIC,128000.0,60.0,2,Llano_Bonito
5979,Apto_en_venta_Clayton_3_Recamaras_de_150_69_mts2_VL_,450000.0,150.69,3,Clayton
5980,SE_VENDE_AMPLIO_APARTAMENTO_PH_CENTRAL_PARK___3_RECAMARAS_2_PARKING_LB,293995.0,93.5,3,12_de_Octubre
5981,Venta_de_apartamento_en_Cagrejo_Bay_F_A,96000.0,117.0,2,V_a_Argentina
5982,SE_VENDE_APARTAMENTO_PH_SKY_PARK___2_RECAMARAS___LB,96000.0,69.0,2,San_Francisco
5983,Opportunity__Apartment_for_sale_in_EL_Cangrejo__DP_2_10926,165000.0,95.0,2,El_Cangrejo
5984,REMATE_PH_MET_VIEW_TOWERS,390000.0,92.0,3,Condado_del_Rey
5985,PH_BALI_COSTA_DEL_ESTE__3_REC__VENTA__CJ,400000.0,184.0,3,Costa_del_Este
5986,__OPORTUNIDAD___Venta_de_apartamento_en_P_H_Green_Park__condado_del_rey_,295000.0,102.0,4,Tumba_Muerto
5987,PH_BALI_COSTA_DEL_ESTE__3_REC__VENTA__CJ,380481.0,169.0,3,Costa_del_Este
5988,Diplomat_sells_for_relocation_Apartment_in_Embassy_Club__Courtyard,210000.0,147.0,2,Panama
5989,Se_Vende_Apartamento____95mts2___128_000____Ave__La_Paz__El_Ingenio__Betania_,155000.0,95.0,3,El_Ingenio
5990,PH_Tamanaco__Large_Apartment_with_Beautiful_Terrace_in_Paitilla,110000.0,287.0,3,Punta_Paitilla
5991,GANGA_Venta_de_Apartamento_Condado_Rey,125000.0,140.0,4,Condado_del_Rey
5992,Playa_corona_San_Carlos_apartamento_amueblado_una_recamara__rea_55mts2,315000.0,55.0,1,Los_Llanitos
5993,Bella_vista_apartamento_amueblado_dos_recamaras,225000.0,55.0,2,La_Cresta
5994,Vendo_apartamento_Amoblado_en_Obarrio,254000.0,980.0,2,Campo_Alegre
5995,VENDO_APARTAMENTO__BIJAO__GATUN__PLAYA__PLANTA_BAJA_,151200.0,151.0,3,Playas
5996,VENDO_APARTAMENTO_FRENTE_AL_PARQUE_URRACA,275000.0,253.0,3,Avenida_Balboa
5997,APARTMENT_FOR_SALE_IN_COCLE_CUR21_2654,2060000.0,130.0,3,Province_of_Cocl_
5998,Apartment_for_sale_in_Costa_del_Este_Cur21_2025,285000.0,172.0,3,Costa_del_Este
5999,Vendo__PH_Miyaki__Obarrio__210_000__Amplio_Apartamento__Excelente_Ubicaci_n_en_Obarrio_Panama,5000000.0,128.0,4,Obarrio
6000,Apartment_For_Sale_In_PH_Venezia_Tower_In_Bella_Vista,1899700.0,80.0,2,Bella_Vista
6001,Apartamento_de_2_recamaras__1_ba_o__9_a_os__cocina_remodelada__3_aires_,590000.0,80.0,2,Las_Acacias
6002,Apartamento_en_venta_pueblo_nuevo_Central_Park__22_6135_lcv,345000.0,85.0,3,Pueblo_Nuevo
6003,Venta_de_apartamentos_nuevos_Bella_Vista_ID7894,2734859.0,128.85,2,Avenida_Balboa
6004,Venta_de_Apto__nuevos_en_Bella_Vista_ID7889,550000.0,87.0,2,Bella_Vista
6005,Vendo_cleyton_park___254_000,846300.0,144.0,3,Clayton
6006,Apartamento_Venta_Torres_de_Versalles_II__3_Rec_maras___Precio_de_Oportunidad,195000.0,89.0,3,Juan_Diaz
6007,Diana_Tower___Obarrio,720000.0,136.0,3,Obarrio
6008,Marea_5_recamaras_completas__2_060_000,255000.0,707.0,5,Costa_del_Este
6009,Apartment_for_sale_or_rent_in_Clayton_Park,690000.0,141.0,3,Clayton
6010,Santa_Maria___Vista_al_Golf___1_100mts2___5_000_000,459000.0,1100.0,4,Santa_Mar_a
6011,THE_RESIDENCES___PUNTA_PACIFICA___APARTMENT___FOR_SALE,450000.0,602.0,4,San_Francisco
6012,THE_RESERVE___PINNACLE_and_PRIVILEGE___SANTA_MARIA___APARTMENTS___FOR_SALE,360000.0,189.0,3,Juan_Diaz
6013,THE_REGENT___COSTA_DEL_ESTE___APARTMENT___FOR_SALE,325000.0,95.0,2,Juan_Diaz
6014,LA_MAISON_BY_FENDI___SANTA_MARIA___PENTHOUSES___FOR_SALE,185000.0,705.0,4,Juan_Diaz
6015,MIRADOR_COSTA_DEL_ESTE___COSTA_DEL_ESTE___APARTMENT___FOR_SALE,265000.0,200.0,3,Juan_Diaz
6016,MIRADOR_COSTA_DEL_ESTE___COSTA_DEL_ESTE___PENTHOUSE___FOR_SALE,640000.0,403.0,4,Juan_Diaz
6017,SEA_CONFIABLE_Vende_Apartamento_PH_Rainbow_3_recamaras,110000.0,98.0,3,El_Carmen
6018,Apto_en_Venta_Costa_del_Este_PH_Paramound_360_MTS2__720_000_VL_,232000.0,360.0,3,Costa_del_Este
6019,PH_VISTA_DEL_MAR___AVENIDA_BALBOA__255_000_00,178000.0,100.0,1,Avenida_Balboa
6020,Apartment_with_sea_view_for_sale___East_coast,150000.0,291.0,3,Costa_del_Este
6021,Apartment_for_sale___East_coast,119900.0,203.0,3,Costa_del_Este
6022,Modern_Apartment_for_sale__El_Cangrejo,150000.0,187.0,3,El_Cangrejo
6023,Apartment_for_sale_East_Coast___Top_Tower,900000.0,149.0,3,Costa_del_Este
6024,Apartment_for_sale_in_Costa_del_Este,95000.0,105.0,2,Costa_del_Este
6025,Apartment_for_sale_East_Coast___Furnished,465000.0,98.0,3,Costa_del_Este
6026,PH_VISTA_DEL_MAR___AVENIDA_BALBOA__265_000_00,271200.0,114.0,2,Avenida_Balboa
6027,PH_AQUALINA___PUNTA_PACIFICA____640_000_00,385000.0,294.0,3,Punta_Pac_fica
6028,MUY_ABAJO_DEL_AVALU___CERCA_12_OCTUBRE_VIA_ESPA_A,340000.0,86.0,3,12_de_Octubre
6029,P_H__Clayton_Park_I__apartment_for_sale_,1300000.0,141.0,3,Clayton
6030,Venta_c_ntrico_y_amplio_Apartamento_Vista_a_la_ciudad__San_Francisco_amoblado,819000.0,100.0,2,San_Francisco
6031,Se_vende_apartamento_en_isla_colon,525000.0,86.66,2,Isla_C_lon
6032,Apartamento_en_venta_en_R_o_Abajo_MMC,1250000.0,62.0,2,Rio_Abajo
6033,Apartamento_en_Via_Argentina__PH_Argentina_Tower,750000.0,89.0,2,V_a_Argentina
6034,Apartamento_en_venta_en_Buenaventura_MMC,185000.0,294.0,4,Ant_n
6035,Ultimo_Piso___Apartamento_Pr_ctico_y_con_Hermosa_Vista_en_Mystic_Towers,560000.0,60.0,2,Parque_Lefevre
6036,PENTHOUSE_iN_PUNTA_PAITILLA,225000.0,390.0,3,Punta_Paitilla
6037,SE_VENDE_APARTAMENTO_EN_PLAYA_BLANCA_PH_WATERWAYS,420000.0,82.0,1,R_o_Hato
6038,VENTA_APARTAMENTO_EN_COSTA_DEL_ESTE_202_MS_3_REC,360000.0,202.0,3,Costa_del_Este
6039,SE_ALQUILA_APARTAMENTO_AMOBLADO_PH_YOO_AV_BALBOA_VISTA_AL_MAR,266000.0,125.0,1,Avenida_Balboa
6040,APARTAMENTO_EN_COSTA_DEL_ESTE__OCEAN_TWO__456M2_4_REC,1300000.0,456.0,4,Costa_del_Este
6041,APARTAMENTO_EN_COSTA_DEL_ESTE_3REC_419MTS2,580000.0,420.0,3,Costa_del_Este
6042,SE_VENDE_APARTAMENTO_AMOBLADO_COSTA_DEL_ESTE_VISTA_AL_MAR,225000.0,155.0,3,Costa_del_Este
6043,APARTAMENTO_SANTA_MARIA__LA_MAISON_BY_FENDI,230000.0,410.0,4,Santa_Mar_a
6044,APARTAMENTO_EN_VENTA_EN_COSTA_DEL_ESTE___PH_MURANO__3_RECAMARAS,779000.0,290.0,3,Costa_del_Este
6045,SE_VENDE_APARTAMENTO_AMOBLADO_PH_MARQUIS_TOWER_EL_CANGREJO,145000.0,110.0,3,V_a_Argentina
6046,VENTA_APTO_DUPLEX_AMOBLADO_GRAN_TOWER_CON_VISTA_AL_MAR,580000.0,210.0,2,Cerro_Azul
6047,APARTAMENTO_EN_AVENIDA_BALBOA__PH_VISTA_DEL_MAR,260000.0,105.0,1,Bella_Vista
6048,Ph_Brisa_Marina,185000.0,192.0,3,Costa_del_Este
6049,VENDO_O_ALQUILO_APARTAMENTO_COSTA_DEL_ESTE,610000.0,121.0,2,Costa_del_Este
6050,VENTA_DE_APARTAMENTO_EN_OBARRIO_106_MTS2__PH_URBANO,200000.0,106.0,2,Obarrio
6051,APARTAMENTO_EN_SANTA_MARIA_441_MTS_EN_AZALEA,485000.0,442.0,4,Santa_Mar_a
6052,VENTA_APARTAMENTO_PH_ALCAZAR_482M2_LA_CRESTA,600000.0,482.0,4,El_Carmen
6053,VENDO_APARTAMENTO_AMOBLADO_EN_AV_BALBOA___PH_ELEMENT_TOWER_2_REC,255000.0,104.0,2,Avenida_Balboa
6054,VENDO_APARTAMENTO_EN_AV_BALBOA_CON_VISTA_AL_MAR_3_REC__PH_SOUTH_BEACH,150000.0,126.0,3,Avenida_Balboa
6055,PENTHOUSE_EN_PUNTA_PACIFICA__VISTA_AL_MAR_OCEAN_DRIVE,329000.0,450.0,4,Punta_Pac_fica
6056,VENTA_APARTAMENTO_CONDADO_DEL_REY_TERRAZAS_DEL_REY,205000.0,97.0,3,Betania
6057,VENTA_APARTAMENTO_PH_ALC_ZAR_LA_CRESTA,230000.0,482.0,4,La_Cresta
6058,ALQUILER_O_VENTA_APARTAMENTO_EN_SAN_FRANCISCO,234000.0,100.0,3,Punta_Pac_fica
6059,APARTAMENTO_EN_VENTA_EN_HATO_PINTADO,219000.0,106.0,3,Hato_Pintado
6060,VENTA_DE_APARTAMENTO_EN_SAN_FRANCISCO_TERRAZAS_DEL_PACIFICO,185000.0,315.0,3,San_Francisco
6061,PANAM__PAC_FICO_RIVER_VALLEY_VENTA_APARTAMENTO__,391600.0,98.0,2,Arraij_n
6062,VENTA_DE_PENTHOUSE_PH_MISTYC_POINT_PUNTA_PACIFICA,365000.0,242.0,3,Punta_Pac_fica
6063,LOFT_PH_EMPIRE_HEIGHTS_3_SUITE___RECAMARA_BALBOA,120000.0,150.0,3,Anc_n
6064,VENTA_APARTAMENTO_COSTA_DEL_ESTE_EN_PH_SOL_DEL_ESTE,516660.0,147.0,3,Costa_del_Este
